rank	score	gene_symbol	gene_identifier
1545.0	0.0006	RNF2	ENSG00000121481
1545.0	0.0006	NEUROG3	ENSG00000122859
1545.0	0.0006	POLA1	ENSG00000101868
1545.0	0.0006	IFNG	ENSG00000111537
1545.0	0.0006	TSFM	ENSG00000123297
1545.0	0.0006	COL5A2	ENSG00000204262
1545.0	0.0006	MED17	ENSG00000042429
1545.0	0.0006	CLCN1	ENSG00000188037
1545.0	0.0006	LZTR1	ENSG00000099949
1545.0	0.0006	MRAS	ENSG00000158186
1545.0	0.0006	NRAS	ENSG00000213281
1545.0	0.0006	RAF1	ENSG00000132155
1545.0	0.0006	RASA2	ENSG00000155903
1545.0	0.0006	RIT1	ENSG00000143622
1545.0	0.0006	RRAS	ENSG00000126458
1545.0	0.0006	RRAS2	ENSG00000133818
1545.0	0.0006	SOS1	ENSG00000115904
1545.0	0.0006	SOS2	ENSG00000100485
1545.0	0.0006	SPRED2	ENSG00000198369
1545.0	0.0006	COX5A	ENSG00000178741
1545.0	0.0006	TKFC	ENSG00000149476
1545.0	0.0006	DDX6	ENSG00000110367
1545.0	0.0006	TMEM237	ENSG00000155755
1545.0	0.0006	CLPS	ENSG00000137392
1545.0	0.0006	AP1B1	ENSG00000100280
1545.0	0.0006	PHIP	ENSG00000146247
1545.0	0.0006	CARMIL2	ENSG00000159753
1545.0	0.0006	LAMB2	ENSG00000172037
1545.0	0.0006	ZIC1	ENSG00000152977
1545.0	0.0006	MTRFR	ENSG00000130921
1545.0	0.0006	SIL1	ENSG00000120725
1545.0	0.0006	MED12L	ENSG00000144893
1545.0	0.0006	PITPNA	ENSG00000174238
1545.0	0.0006	PBX1	ENSG00000185630
1545.0	0.0006	RUNX2	ENSG00000124813
1545.0	0.0006	CHCHD7	ENSG00000170791
1545.0	0.0006	STUB1	ENSG00000103266
1545.0	0.0006	PUS1	ENSG00000177192
1545.0	0.0006	MRPS16	ENSG00000182180
1545.0	0.0006	KLF15	ENSG00000163884
1545.0	0.0006	TK2	ENSG00000166548
1545.0	0.0006	AGRN	ENSG00000188157
1545.0	0.0006	COL13A1	ENSG00000197467
1545.0	0.0006	MYO9A	ENSG00000066933
1545.0	0.0006	SLC5A7	ENSG00000115665
1545.0	0.0006	SNAP25	ENSG00000132639
1545.0	0.0006	SYT2	ENSG00000143858
1545.0	0.0006	VAMP1	ENSG00000139190
1545.0	0.0006	MOCS2	ENSG00000164172
1545.0	0.0006	ADCYAP1	ENSG00000141433
1545.0	0.0006	AK2	ENSG00000004455
1545.0	0.0006	RP4-592A1.2	ENSG00000185839
1545.0	0.0006	SLC19A1	ENSG00000173638
1545.0	0.0006	DSG1	ENSG00000134760
1545.0	0.0006	IL18	ENSG00000150782
1545.0	0.0006	HOXD9	ENSG00000128709
1545.0	0.0006	KDM5C	ENSG00000126012
1545.0	0.0006	PKP1	ENSG00000081277
1545.0	0.0006	PIGT	ENSG00000124155
1545.0	0.0006	CRLS1	ENSG00000088766
1545.0	0.0006	TP53RK	ENSG00000172315
1545.0	0.0006	POLE	ENSG00000177084
1545.0	0.0006	PPIB	ENSG00000166794
1545.0	0.0006	COQ9	ENSG00000088682
1545.0	0.0006	PNP	ENSG00000198805
1545.0	0.0006	PUS7	ENSG00000091127
1545.0	0.0006	PCMT1	ENSG00000120265
1545.0	0.0006	MED6	ENSG00000133997
1545.0	0.0006	LPIN2	ENSG00000101577
1545.0	0.0006	NFIA	ENSG00000162599
1545.0	0.0006	HS2ST1	ENSG00000153936
1545.0	0.0006	BLNK	ENSG00000095585
1545.0	0.0006	CD79A	ENSG00000105369
1545.0	0.0006	CD79B	ENSG00000007312
1545.0	0.0006	IGHM	ENSG00000211899
1545.0	0.0006	IGLL1	ENSG00000128322
1545.0	0.0006	LRRC8A	ENSG00000136802
1545.0	0.0006	SLC39A7	ENSG00000112473
1545.0	0.0006	SPI1	ENSG00000066336
1545.0	0.0006	TCF3	ENSG00000071564
1545.0	0.0006	SRBD1	ENSG00000068784
1545.0	0.0006	SEMA3E	ENSG00000170381
1545.0	0.0006	ZW10	ENSG00000086827
1545.0	0.0006	TBCD	ENSG00000141556
1545.0	0.0006	SLC43A2	ENSG00000167703
1545.0	0.0006	SUGP2	ENSG00000064607
1545.0	0.0006	PSMD12	ENSG00000197170
1545.0	0.0006	AVPR1A	ENSG00000166148
1545.0	0.0006	KMT2B	ENSG00000272333
1545.0	0.0006	RTTN	ENSG00000176225
1545.0	0.0006	TCIRG1	ENSG00000110719
1545.0	0.0006	MAN2B1	ENSG00000104774
1545.0	0.0006	GNAQ	ENSG00000156052
1545.0	0.0006	CDKN1A	ENSG00000124762
1545.0	0.0006	CDKN2B	ENSG00000147883
1545.0	0.0006	CDKN2C	ENSG00000123080
1545.0	0.0006	ZNF462	ENSG00000148143
1545.0	0.0006	CPS1	ENSG00000021826
1545.0	0.0006	SLC3A2	ENSG00000168003
1545.0	0.0006	DDB2	ENSG00000134574
1545.0	0.0006	ERCC2	ENSG00000104884
1545.0	0.0006	ERCC3	ENSG00000163161
1545.0	0.0006	ERCC5	ENSG00000134899
1545.0	0.0006	XPA	ENSG00000136936
1545.0	0.0006	XPC	ENSG00000154767
1545.0	0.0006	ASPA	ENSG00000108381
1545.0	0.0006	PEX7	ENSG00000112357
1545.0	0.0006	TRAPPC11	ENSG00000168538
1545.0	0.0006	CD96	ENSG00000153283
1545.0	0.0006	TMPRSS15	ENSG00000154646
1545.0	0.0006	TIMM50	ENSG00000105197
1545.0	0.0006	PLVAP	ENSG00000130300
1545.0	0.0006	ADAT2	ENSG00000189007
1545.0	0.0006	RPL10	ENSG00000147403
1545.0	0.0006	PDYN	ENSG00000101327
1545.0	0.0006	CHMP1A	ENSG00000131165
1545.0	0.0006	CNP	ENSG00000173786
1545.0	0.0006	VHL	ENSG00000134086
1545.0	0.0006	IGHMBP2	ENSG00000132740
1545.0	0.0006	THOC2	ENSG00000125676
1545.0	0.0006	ARSA	ENSG00000100299
1545.0	0.0006	SCO2	ENSG00000130489
1545.0	0.0006	CNTNAP2	ENSG00000174469
1545.0	0.0006	GUF1	ENSG00000151806
1831.0	0.0005	CLMP	ENSG00000166250
1831.0	0.0005	SPTSSA	ENSG00000165389
1831.0	0.0005	CHURC1	ENSG00000258289
1831.0	0.0005	ARL3	ENSG00000138175
1831.0	0.0005	ARMC9	ENSG00000135931
1831.0	0.0005	B9D1	ENSG00000108641
1831.0	0.0005	B9D2	ENSG00000123810
1831.0	0.0005	CBY1	ENSG00000100211
1831.0	0.0005	CEP104	ENSG00000116198
1831.0	0.0005	HYLS1	ENSG00000198331
1831.0	0.0005	KATNIP	ENSG00000047578
1831.0	0.0005	PIBF1	ENSG00000083535
1831.0	0.0005	TCTN1	ENSG00000204852
1831.0	0.0005	TCTN2	ENSG00000168778
1831.0	0.0005	TMEM218	ENSG00000150433
1831.0	0.0005	KNSTRN	ENSG00000128944
1831.0	0.0005	PIK3CD	ENSG00000171608
1831.0	0.0005	SET	ENSG00000119335
1831.0	0.0005	TNNT1	ENSG00000105048
1831.0	0.0005	KCNK9	ENSG00000169427
1831.0	0.0005	ATXN1	ENSG00000124788
1831.0	0.0005	CHRNE	ENSG00000108556
1831.0	0.0005	SDHD	ENSG00000204370
1831.0	0.0005	RIN2	ENSG00000132669
1831.0	0.0005	IL6ST	ENSG00000134352
1831.0	0.0005	GOT2	ENSG00000125166
1831.0	0.0005	OTULIN	ENSG00000154124
1831.0	0.0005	GNS	ENSG00000135677
1831.0	0.0005	SCD	ENSG00000099194
1831.0	0.0005	BCL11B	ENSG00000127152
1831.0	0.0005	OPA1	ENSG00000198836
1831.0	0.0005	SLC6A3	ENSG00000142319
1831.0	0.0005	ACOX1	ENSG00000161533
1831.0	0.0005	EXTL3	ENSG00000012232
1831.0	0.0005	CYP7A1	ENSG00000167910
1831.0	0.0005	BRAT1	ENSG00000106009
1831.0	0.0005	CHRNG	ENSG00000196811
1831.0	0.0005	ADAT1	ENSG00000065457
1831.0	0.0005	MYOD1	ENSG00000129152
1831.0	0.0005	HEXB	ENSG00000049860
1831.0	0.0005	LYRM7	ENSG00000186687
1831.0	0.0005	KATNB1	ENSG00000140854
1831.0	0.0005	NDE1	ENSG00000072864
1831.0	0.0005	RELN	ENSG00000189056
1831.0	0.0005	CLCF1	ENSG00000175505
1831.0	0.0005	CRLF1	ENSG00000006016
1831.0	0.0005	EZR	ENSG00000092820
1831.0	0.0005	PIGQ	ENSG00000007541
1831.0	0.0005	XRCC4	ENSG00000152422
1831.0	0.0005	VTA1	ENSG00000009844
1831.0	0.0005	VCAM1	ENSG00000162692
1831.0	0.0005	RPS6KA3	ENSG00000177189
1831.0	0.0005	JUP	ENSG00000173801
1831.0	0.0005	DMPK	ENSG00000104936
1831.0	0.0005	TAFAZZIN	ENSG00000102125
1831.0	0.0005	ATP9A	ENSG00000054793
1831.0	0.0005	COX15	ENSG00000014919
1831.0	0.0005	SNAPC4	ENSG00000165684
1831.0	0.0005	AEBP1	ENSG00000106624
1831.0	0.0005	CYTH3	ENSG00000008256
1831.0	0.0005	MIA3	ENSG00000154305
1831.0	0.0005	B4GALT7	ENSG00000027847
1831.0	0.0005	GCH1	ENSG00000131979
1831.0	0.0005	LEMD2	ENSG00000161904
1831.0	0.0005	DHX34	ENSG00000134815
1831.0	0.0005	LEPR	ENSG00000116678
1831.0	0.0005	P4HTM	ENSG00000178467
1831.0	0.0005	CD36	ENSG00000135218
1831.0	0.0005	CDC42BPB	ENSG00000198752
1831.0	0.0005	GPHN	ENSG00000171723
1831.0	0.0005	KIF1B	ENSG00000054523
1831.0	0.0005	MYL1	ENSG00000168530
1831.0	0.0005	SLC1A4	ENSG00000115902
1831.0	0.0005	MTM1	ENSG00000171100
1831.0	0.0005	ATP6V0A4	ENSG00000105929
1831.0	0.0005	EIF1	ENSG00000173812
1831.0	0.0005	NUP54	ENSG00000138750
1831.0	0.0005	NUP62	ENSG00000213024
1831.0	0.0005	CNOT1	ENSG00000125107
1831.0	0.0005	MYH11	ENSG00000133392
1831.0	0.0005	NRF1	ENSG00000106459
1831.0	0.0005	EIF2S1	ENSG00000134001
1831.0	0.0005	ACTN1	ENSG00000072110
1831.0	0.0005	XRN2	ENSG00000088930
1831.0	0.0005	GPAM	ENSG00000119927
1831.0	0.0005	GATA3	ENSG00000107485
1831.0	0.0005	TCEA1	ENSG00000187735
1831.0	0.0005	CHAMP1	ENSG00000198824
1831.0	0.0005	STAC3	ENSG00000185482
1831.0	0.0005	EIF2B1	ENSG00000111361
1831.0	0.0005	PRIM1	ENSG00000198056
1831.0	0.0005	NDUFA8	ENSG00000119421
1831.0	0.0005	OSGEP	ENSG00000092094
1831.0	0.0005	FARS2	ENSG00000145982
1831.0	0.0005	AASDHPPT	ENSG00000149313
1831.0	0.0005	RLIM	ENSG00000131263
1831.0	0.0005	POMK	ENSG00000185900
1831.0	0.0005	RGL2	ENSG00000237441
1831.0	0.0005	MRPS14	ENSG00000120333
1831.0	0.0005	ECHS1	ENSG00000127884
1831.0	0.0005	KMT5B	ENSG00000110066
1831.0	0.0005	LIPT2	ENSG00000175536
1831.0	0.0005	GNPAT	ENSG00000116906
1831.0	0.0005	RFX7	ENSG00000181827
1831.0	0.0005	TH	ENSG00000180176
1831.0	0.0005	TSPOAP1	ENSG00000005379
1831.0	0.0005	ABHD11	ENSG00000106077
1831.0	0.0005	POMT1	ENSG00000130714
1831.0	0.0005	ZMYM2	ENSG00000121741
1831.0	0.0005	CLCN4	ENSG00000073464
1831.0	0.0005	NPR2	ENSG00000159899
1831.0	0.0005	NUP155	ENSG00000113569
1831.0	0.0005	CISD2	ENSG00000145354
1831.0	0.0005	GALNT3	ENSG00000115339
1831.0	0.0005	ZBTB18	ENSG00000179456
1831.0	0.0005	CD55	ENSG00000196352
1831.0	0.0005	CDK5R1	ENSG00000176749
1831.0	0.0005	CSF2	ENSG00000164400
1831.0	0.0005	ASCL1	ENSG00000139352
1831.0	0.0005	PHOX2B	ENSG00000109132
1831.0	0.0005	TMEM260	ENSG00000070269
1831.0	0.0005	DNMT3B	ENSG00000088305
1831.0	0.0005	DCN	ENSG00000011465
1831.0	0.0005	HOXA5	ENSG00000106004
1831.0	0.0005	WDR35	ENSG00000118965
1831.0	0.0005	PAFAH1B1	ENSG00000007168
1831.0	0.0005	EXOSC10	ENSG00000171824
1831.0	0.0005	JAK1	ENSG00000162434
1831.0	0.0005	ILRUN	ENSG00000196821
1831.0	0.0005	PTDSS1	ENSG00000156471
1831.0	0.0005	PRKG2	ENSG00000138669
1831.0	0.0005	COG3	ENSG00000136152
1831.0	0.0005	CALCA	ENSG00000110680
1831.0	0.0005	PURA	ENSG00000185129
1831.0	0.0005	CFL2	ENSG00000165410
1831.0	0.0005	LMOD3	ENSG00000163380
1831.0	0.0005	ATXN1L	ENSG00000224470
1831.0	0.0005	LTA4H	ENSG00000111144
1831.0	0.0005	PDP1	ENSG00000164951
1831.0	0.0005	NID1	ENSG00000116962
1831.0	0.0005	SRD5A3	ENSG00000128039
1831.0	0.0005	CDKL5	ENSG00000008086
1831.0	0.0005	NTNG1	ENSG00000162631
1831.0	0.0005	SDHB	ENSG00000117118
1831.0	0.0005	POLR3K	ENSG00000161980
1831.0	0.0005	FKRP	ENSG00000181027
1831.0	0.0005	HAND1	ENSG00000113196
1831.0	0.0005	OR13G1	ENSG00000197437
1831.0	0.0005	IL37	ENSG00000125571
1831.0	0.0005	TOR1A	ENSG00000136827
1831.0	0.0005	ATP5F1B	ENSG00000110955
1831.0	0.0005	WDR70	ENSG00000082068
1831.0	0.0005	UBE3C	ENSG00000009335
1831.0	0.0005	NSUN2	ENSG00000037474
1831.0	0.0005	COX4I1	ENSG00000131143
1831.0	0.0005	HS6ST2	ENSG00000171004
1831.0	0.0005	NSRP1	ENSG00000126653
1831.0	0.0005	MTX2	ENSG00000128654
1831.0	0.0005	VPS53	ENSG00000141252
1831.0	0.0005	AMBRA1	ENSG00000110497
1831.0	0.0005	LARGE1	ENSG00000133424
1831.0	0.0005	YIPF5	ENSG00000145817
1831.0	0.0005	WDR4	ENSG00000160193
1831.0	0.0005	PDHX	ENSG00000110435
1831.0	0.0005	PHKG1	ENSG00000164776
1831.0	0.0005	IL2RB	ENSG00000100385
1831.0	0.0005	TRAC	ENSG00000229164
1831.0	0.0005	ADA2	ENSG00000093072
1831.0	0.0005	BRPF1	ENSG00000156983
1831.0	0.0005	IRF8	ENSG00000140968
1831.0	0.0005	BCAP31	ENSG00000185825
1831.0	0.0005	NEUROG1	ENSG00000181965
1831.0	0.0005	UBE3A	ENSG00000114062
1831.0	0.0005	BUB1B	ENSG00000156970
1831.0	0.0005	CDK8	ENSG00000132964
1831.0	0.0005	AMER1	ENSG00000184675
1831.0	0.0005	PIK3C2A	ENSG00000011405
1831.0	0.0005	MRPS9	ENSG00000135972
1831.0	0.0005	TAF1	ENSG00000147133
1831.0	0.0005	VPS45	ENSG00000136631
1831.0	0.0005	HMGN2	ENSG00000198830
1831.0	0.0005	MAX	ENSG00000125952
1831.0	0.0005	AIFM1	ENSG00000156709
1831.0	0.0005	GMPPB	ENSG00000173540
1831.0	0.0005	MRPL42	ENSG00000198015
1831.0	0.0005	AP3D1	ENSG00000065000
1831.0	0.0005	FMR1	ENSG00000102081
1831.0	0.0005	METTL1	ENSG00000037897
1831.0	0.0005	MCM4	ENSG00000104738
1831.0	0.0005	MRPS26	ENSG00000125901
1831.0	0.0005	MFF	ENSG00000168958
1831.0	0.0005	BCOR	ENSG00000183337
1831.0	0.0005	EDN1	ENSG00000078401
1831.0	0.0005	GNAI3	ENSG00000065135
1831.0	0.0005	SLC9A6	ENSG00000198689
1831.0	0.0005	PRPS1	ENSG00000147224
1831.0	0.0005	ADGRG7	ENSG00000144820
1831.0	0.0005	DPYD	ENSG00000188641
1831.0	0.0005	GUCY1B1	ENSG00000061918
1831.0	0.0005	MCEE	ENSG00000124370
1831.0	0.0005	FLNA	ENSG00000196924
1831.0	0.0005	ALX3	ENSG00000156150
1831.0	0.0005	CYB561	ENSG00000008283
1831.0	0.0005	ADAM17	ENSG00000151694
1831.0	0.0005	LCK	ENSG00000182866
1831.0	0.0005	MYH7	ENSG00000092054
1831.0	0.0005	TTN	ENSG00000155657
1831.0	0.0005	USP22	ENSG00000124422
1831.0	0.0005	CIAO3	ENSG00000103245
1831.0	0.0005	PDSS2	ENSG00000164494
1831.0	0.0005	PLAGL2	ENSG00000126003
1831.0	0.0005	MYO1H	ENSG00000174527
1831.0	0.0005	CEBPA	ENSG00000245848
1831.0	0.0005	SPINK5	ENSG00000133710
1831.0	0.0005	STARD10	ENSG00000214530
1831.0	0.0005	NHERF2	ENSG00000065054
1831.0	0.0005	KCNQ2	ENSG00000075043
1831.0	0.0005	KCNT1	ENSG00000107147
1831.0	0.0005	PLCB1	ENSG00000182621
1831.0	0.0005	SCN1A	ENSG00000144285
1831.0	0.0005	SCN2A	ENSG00000136531
1831.0	0.0005	SLC12A5	ENSG00000124140
1831.0	0.0005	SLC25A22	ENSG00000177542
1831.0	0.0005	KISS1	ENSG00000170498
1831.0	0.0005	LIAS	ENSG00000121897
1831.0	0.0005	HNRNPC	ENSG00000092199
1831.0	0.0005	ELAC2	ENSG00000006744
1831.0	0.0005	ELMO2	ENSG00000062598
1831.0	0.0005	UNC79	ENSG00000133958
1831.0	0.0005	SIK3	ENSG00000160584
1831.0	0.0005	GPSM2	ENSG00000121957
1831.0	0.0005	INTU	ENSG00000164066
1831.0	0.0005	NARF	ENSG00000141562
1831.0	0.0005	INTS11	ENSG00000127054
1831.0	0.0005	MET	ENSG00000105976
1831.0	0.0005	UBA1	ENSG00000130985
1831.0	0.0005	MARK2	ENSG00000072518
1831.0	0.0005	ATG7	ENSG00000197548
1831.0	0.0005	PDGFRB	ENSG00000113721
1831.0	0.0005	RBM17	ENSG00000134453
1831.0	0.0005	PPARA	ENSG00000186951
1831.0	0.0005	CLUH	ENSG00000132361
1831.0	0.0005	SLC4A2	ENSG00000164889
1831.0	0.0005	CLP1	ENSG00000172409
1831.0	0.0005	SHQ1	ENSG00000144736
1831.0	0.0005	AGO1	ENSG00000092847
1831.0	0.0005	MPC2	ENSG00000143158
1831.0	0.0005	ARCN1	ENSG00000095139
1831.0	0.0005	MFAP4	ENSG00000166482
1831.0	0.0005	VIPR1	ENSG00000114812
1831.0	0.0005	ANTXR1	ENSG00000169604
1831.0	0.0005	KRT10	ENSG00000186395
1831.0	0.0005	RARB	ENSG00000077092
1831.0	0.0005	STRA6	ENSG00000137868
1831.0	0.0005	WNT7B	ENSG00000188064
1831.0	0.0005	DLAT	ENSG00000150768
1831.0	0.0005	STN1	ENSG00000107960
1831.0	0.0005	NUBP1	ENSG00000103274
1831.0	0.0005	ADARB2	ENSG00000185736
1831.0	0.0005	IBA57	ENSG00000181873
1831.0	0.0005	PDHB	ENSG00000168291
1831.0	0.0005	KCNJ2	ENSG00000123700
1831.0	0.0005	KCNJ5	ENSG00000120457
1831.0	0.0005	STING1	ENSG00000184584
1831.0	0.0005	SPINK7	ENSG00000145879
1831.0	0.0005	COQ4	ENSG00000167113
1831.0	0.0005	QRICH1	ENSG00000198218
1831.0	0.0005	OTX1	ENSG00000115507
1831.0	0.0005	RPS4Y1	ENSG00000129824
1831.0	0.0005	TRMT1	ENSG00000104907
1831.0	0.0005	FFAR3	ENSG00000185897
1831.0	0.0005	GPR42	ENSG00000126251
1831.0	0.0005	CCDC88A	ENSG00000115355
1831.0	0.0005	KIF1A	ENSG00000130294
1831.0	0.0005	ZNHIT3	ENSG00000108278
1831.0	0.0005	OTUB1	ENSG00000167770
1831.0	0.0005	MAPK14	ENSG00000112062
1831.0	0.0005	ADCK2	ENSG00000133597
1831.0	0.0005	YIPF7	ENSG00000177752
1831.0	0.0005	AURKB	ENSG00000178999
1831.0	0.0005	NARS1	ENSG00000134440
1831.0	0.0005	FLAD1	ENSG00000160688
1831.0	0.0005	BSG	ENSG00000172270
1831.0	0.0005	UBTF	ENSG00000108312
1831.0	0.0005	HINT2	ENSG00000137133
1831.0	0.0005	COX6B1	ENSG00000126267
2964.0	0.0004	HSPD1	ENSG00000144381
2964.0	0.0004	QARS1	ENSG00000172053
2964.0	0.0004	LRP5	ENSG00000162337
2964.0	0.0004	PRKCSH	ENSG00000130175
2964.0	0.0004	SEC63	ENSG00000025796
2964.0	0.0004	SELV	ENSG00000186838
2964.0	0.0004	HLCS	ENSG00000159267
2964.0	0.0004	GPR83	ENSG00000123901
2964.0	0.0004	STAMBP	ENSG00000124356
2964.0	0.0004	VPS11	ENSG00000160695
2964.0	0.0004	SMC5	ENSG00000198887
2964.0	0.0004	NOS2	ENSG00000007171
2964.0	0.0004	TBX4	ENSG00000121075
2964.0	0.0004	MOCS1	ENSG00000124615
2964.0	0.0004	SLC1A1	ENSG00000106688
2964.0	0.0004	TMEM50A	ENSG00000183726
2964.0	0.0004	ABL1	ENSG00000097007
2964.0	0.0004	ORC1	ENSG00000085840
2964.0	0.0004	C1QTNF9	ENSG00000240654
2964.0	0.0004	C1QTNF9B	ENSG00000205863
2964.0	0.0004	IRS2	ENSG00000185950
2964.0	0.0004	SUPT16H	ENSG00000092201
2964.0	0.0004	RAB27B	ENSG00000041353
2964.0	0.0004	NPHP4	ENSG00000131697
2964.0	0.0004	FZD4	ENSG00000174804
2964.0	0.0004	PSMB10	ENSG00000205220
2964.0	0.0004	NDUFA12	ENSG00000184752
2964.0	0.0004	FKBP14	ENSG00000106080
2964.0	0.0004	C14orf93	ENSG00000100802
2964.0	0.0004	AQP5	ENSG00000161798
2964.0	0.0004	DSE	ENSG00000111817
2964.0	0.0004	ACOT13	ENSG00000112304
2964.0	0.0004	CATSPER2	ENSG00000166762
2964.0	0.0004	ARID5B	ENSG00000150347
2964.0	0.0004	ITPRID2	ENSG00000138434
2964.0	0.0004	MANBA	ENSG00000109323
2964.0	0.0004	DIO3	ENSG00000197406
2964.0	0.0004	NIBAN2	ENSG00000136830
2964.0	0.0004	USP21	ENSG00000143258
2964.0	0.0004	CYP8B1	ENSG00000180432
2964.0	0.0004	NSUN3	ENSG00000178694
2964.0	0.0004	SETD1A	ENSG00000099381
2964.0	0.0004	TAF4	ENSG00000130699
2964.0	0.0004	FANCI	ENSG00000140525
2964.0	0.0004	GPR39	ENSG00000183840
2964.0	0.0004	FOXN3	ENSG00000053254
2964.0	0.0004	SHBG	ENSG00000129214
2964.0	0.0004	MMP14	ENSG00000157227
2964.0	0.0004	SIRT1	ENSG00000096717
2964.0	0.0004	NOG	ENSG00000183691
2964.0	0.0004	AGT	ENSG00000135744
2964.0	0.0004	GGT1	ENSG00000100031
2964.0	0.0004	GGT2P	ENSG00000133475
2964.0	0.0004	GGT3P	ENSG00000197421
2964.0	0.0004	GGTLC1	ENSG00000149435
2964.0	0.0004	GGTLC2	ENSG00000100121
2964.0	0.0004	GGTLC3	ENSG00000183038
2964.0	0.0004	HS6ST1	ENSG00000136720
2964.0	0.0004	LRP6	ENSG00000070018
2964.0	0.0004	SNAI1	ENSG00000124216
2964.0	0.0004	TOM1	ENSG00000100284
2964.0	0.0004	FGF20	ENSG00000078579
2964.0	0.0004	GFRA1	ENSG00000151892
2964.0	0.0004	GREB1L	ENSG00000141449
2964.0	0.0004	ITGA8	ENSG00000077943
2964.0	0.0004	WNT9B	ENSG00000158955
2964.0	0.0004	USP42	ENSG00000106346
2964.0	0.0004	MECOM	ENSG00000085276
2964.0	0.0004	EGFR	ENSG00000146648
2964.0	0.0004	FAM111A	ENSG00000166801
2964.0	0.0004	TEN1	ENSG00000257949
2964.0	0.0004	ARX	ENSG00000004848
2964.0	0.0004	GNAO1	ENSG00000087258
2964.0	0.0004	KCNA1	ENSG00000111262
2964.0	0.0004	NEUROD2	ENSG00000171532
2964.0	0.0004	PIGP	ENSG00000185808
2964.0	0.0004	PNKP	ENSG00000039650
2964.0	0.0004	SCN1B	ENSG00000105711
2964.0	0.0004	SIK1	ENSG00000142178
2964.0	0.0004	SLC32A1	ENSG00000101438
2964.0	0.0004	TRIM8	ENSG00000171206
2964.0	0.0004	AGRP	ENSG00000159723
2964.0	0.0004	XPO1	ENSG00000082898
2964.0	0.0004	PIGU	ENSG00000101464
2964.0	0.0004	AOX1	ENSG00000138356
2964.0	0.0004	ASF1B	ENSG00000105011
2964.0	0.0004	STRC	ENSG00000242866
2964.0	0.0004	BIN1	ENSG00000136717
2964.0	0.0004	CEMP1	ENSG00000205923
2964.0	0.0004	USP11	ENSG00000102226
2964.0	0.0004	MN1	ENSG00000169184
2964.0	0.0004	SLC35B2	ENSG00000157593
2964.0	0.0004	TIMP3	ENSG00000100234
2964.0	0.0004	C1QTNF2	ENSG00000145861
2964.0	0.0004	SNX14	ENSG00000135317
2964.0	0.0004	ASF1A	ENSG00000111875
2964.0	0.0004	TXN2	ENSG00000100348
2964.0	0.0004	PDXK	ENSG00000160209
2964.0	0.0004	LMF1	ENSG00000103227
2964.0	0.0004	ANGPTL3	ENSG00000132855
2964.0	0.0004	XPO7	ENSG00000130227
2964.0	0.0004	CCDC28B	ENSG00000160050
2964.0	0.0004	SDHA	ENSG00000073578
2964.0	0.0004	SDHAF1	ENSG00000205138
2964.0	0.0004	RLBP1	ENSG00000140522
2964.0	0.0004	RDH8	ENSG00000080511
2964.0	0.0004	TONSL	ENSG00000160949
2964.0	0.0004	GNAI1	ENSG00000127955
2964.0	0.0004	SCAF4	ENSG00000156304
2964.0	0.0004	TNFRSF11B	ENSG00000164761
2964.0	0.0004	DVL1	ENSG00000107404
2964.0	0.0004	MTERF1	ENSG00000127989
2964.0	0.0004	TOE1	ENSG00000132773
2964.0	0.0004	SLC16A3	ENSG00000141526
2964.0	0.0004	VPS54	ENSG00000143952
2964.0	0.0004	GHRH	ENSG00000118702
2964.0	0.0004	CPLANE2	ENSG00000132881
2964.0	0.0004	SIRPG	ENSG00000089012
2964.0	0.0004	NLRP1	ENSG00000091592
2964.0	0.0004	NTRK1	ENSG00000198400
2964.0	0.0004	SLC16A8	ENSG00000100156
2964.0	0.0004	HNRNPF	ENSG00000169813
2964.0	0.0004	BICD1	ENSG00000151746
2964.0	0.0004	TECR	ENSG00000099797
2964.0	0.0004	DSP	ENSG00000096696
2964.0	0.0004	VWF	ENSG00000110799
2964.0	0.0004	SRRM2	ENSG00000167978
2964.0	0.0004	LIPE	ENSG00000079435
2964.0	0.0004	SAFB	ENSG00000160633
2964.0	0.0004	MTDH	ENSG00000147649
2964.0	0.0004	RRM1	ENSG00000167325
2964.0	0.0004	CDO1	ENSG00000129596
2964.0	0.0004	BUB1	ENSG00000169679
2964.0	0.0004	BUB3	ENSG00000154473
2964.0	0.0004	TRIP13	ENSG00000071539
2964.0	0.0004	DVL3	ENSG00000161202
2964.0	0.0004	TUFT1	ENSG00000143367
2964.0	0.0004	LAMA2	ENSG00000196569
2964.0	0.0004	TET3	ENSG00000187605
2964.0	0.0004	RPF2	ENSG00000197498
2964.0	0.0004	NRXN1	ENSG00000179915
2964.0	0.0004	PDXP	ENSG00000241360
2964.0	0.0004	GLA	ENSG00000102393
2964.0	0.0004	ADCYAP1R1	ENSG00000078549
2964.0	0.0004	DNAAF4	ENSG00000256061
2964.0	0.0004	INHBA	ENSG00000122641
2964.0	0.0004	ZBTB7A	ENSG00000178951
2964.0	0.0004	GJB2	ENSG00000165474
2964.0	0.0004	GJB6	ENSG00000121742
2964.0	0.0004	NTS	ENSG00000133636
2964.0	0.0004	NEU1	ENSG00000204386
2964.0	0.0004	ACIN1	ENSG00000100813
2964.0	0.0004	NHERF1	ENSG00000109062
2964.0	0.0004	SLC39A14	ENSG00000104635
2964.0	0.0004	ASCC3	ENSG00000112249
2964.0	0.0004	EBF3	ENSG00000108001
