rank	score	gene_symbol	gene_identifier
1552.0	0.0017	XPNPEP3	ENSG00000196236
1552.0	0.0017	AP5Z1	ENSG00000242802
1552.0	0.0017	CLCN1	ENSG00000188037
1589.0	0.0016	SNPH	ENSG00000101298
1589.0	0.0016	HIPK2	ENSG00000064393
1589.0	0.0016	TBC1D25	ENSG00000068354
1589.0	0.0016	PAFAH1B1	ENSG00000007168
1589.0	0.0016	SIK3	ENSG00000160584
1589.0	0.0016	TAF8	ENSG00000137413
1589.0	0.0016	SLC7A8	ENSG00000092068
1589.0	0.0016	KCNA4	ENSG00000182255
1589.0	0.0016	XRCC1	ENSG00000073050
1589.0	0.0016	KIDINS220	ENSG00000134313
1589.0	0.0016	SLC17A7	ENSG00000104888
1589.0	0.0016	NIPBL	ENSG00000164190
1589.0	0.0016	VDR	ENSG00000111424
1589.0	0.0016	RNF168	ENSG00000163961
1589.0	0.0016	MEIS2	ENSG00000134138
1589.0	0.0016	DRG2	ENSG00000108591
1589.0	0.0016	SLC44A5	ENSG00000137968
1589.0	0.0016	FOXC2	ENSG00000176692
1589.0	0.0016	CCKBR	ENSG00000110148
1589.0	0.0016	GBX1	ENSG00000164900
1589.0	0.0016	CFAP276	ENSG00000179902
1589.0	0.0016	GLRX5	ENSG00000182512
1589.0	0.0016	CAPN1	ENSG00000014216
1589.0	0.0016	GRM2	ENSG00000164082
1589.0	0.0016	RNASEH1	ENSG00000171865
1589.0	0.0016	AGRN	ENSG00000188157
1589.0	0.0016	COL13A1	ENSG00000197467
1589.0	0.0016	MYO9A	ENSG00000066933
1589.0	0.0016	SLC25A1	ENSG00000100075
1589.0	0.0016	REEP1	ENSG00000068615
1589.0	0.0016	SLC35C1	ENSG00000181830
1589.0	0.0016	UQCRC1	ENSG00000010256
1589.0	0.0016	SCN4A	ENSG00000007314
1589.0	0.0016	TDP1	ENSG00000042088
1589.0	0.0016	PMP2	ENSG00000147588
1589.0	0.0016	JAKMIP1	ENSG00000152969
1589.0	0.0016	L2HGDH	ENSG00000087299
1647.0	0.0015	ARHGAP32	ENSG00000134909
1647.0	0.0015	CXCR4	ENSG00000121966
1647.0	0.0015	ELMOD1	ENSG00000110675
1647.0	0.0015	GRPEL1	ENSG00000109519
1647.0	0.0015	PPP1CB	ENSG00000213639
1647.0	0.0015	CLDN11	ENSG00000013297
1647.0	0.0015	SHANK2	ENSG00000162105
1647.0	0.0015	PYCR1	ENSG00000183010
1647.0	0.0015	GCLC	ENSG00000001084
1647.0	0.0015	QKI	ENSG00000112531
1647.0	0.0015	PNPLA2	ENSG00000177666
1647.0	0.0015	LRRK1	ENSG00000154237
1647.0	0.0015	DMRT3	ENSG00000064218
1647.0	0.0015	TARDBP	ENSG00000120948
1647.0	0.0015	AMER1	ENSG00000184675
1647.0	0.0015	MYORG	ENSG00000164976
1647.0	0.0015	ABHD5	ENSG00000011198
1647.0	0.0015	SELENOI	ENSG00000138018
1647.0	0.0015	KPNA3	ENSG00000102753
1647.0	0.0015	CLN3	ENSG00000188603
1647.0	0.0015	PRR12	ENSG00000126464
1647.0	0.0015	TRPC3	ENSG00000138741
1647.0	0.0015	LRRC4B	ENSG00000131409
1647.0	0.0015	GNPTAB	ENSG00000111670
1647.0	0.0015	POMK	ENSG00000185900
1647.0	0.0015	CA9	ENSG00000107159
1647.0	0.0015	SEZ6	ENSG00000063015
1647.0	0.0015	IL16	ENSG00000172349
1647.0	0.0015	DMD	ENSG00000198947
1647.0	0.0015	MTTP	ENSG00000138823
1647.0	0.0015	HLA-DQB1	ENSG00000179344
1647.0	0.0015	ARFGEF2	ENSG00000124198
1647.0	0.0015	PLEKHG4	ENSG00000196155
1647.0	0.0015	COG7	ENSG00000168434
1647.0	0.0015	MICOS13	ENSG00000174917
1647.0	0.0015	RAP1B	ENSG00000127314
1647.0	0.0015	APOE	ENSG00000130203
1647.0	0.0015	MT-CYB	ENSG00000198727
1647.0	0.0015	MT-ND4L	ENSG00000212907
1647.0	0.0015	SLCO1C1	ENSG00000139155
1647.0	0.0015	RTN4R	ENSG00000040608
1647.0	0.0015	SSTR2	ENSG00000180616
1647.0	0.0015	ST3GAL3	ENSG00000126091
1647.0	0.0015	DTNA	ENSG00000134769
1647.0	0.0015	USP19	ENSG00000172046
1647.0	0.0015	CBLN1	ENSG00000102924
1647.0	0.0015	MARK2	ENSG00000072518
1647.0	0.0015	COX18	ENSG00000163626
1647.0	0.0015	ATP7A	ENSG00000165240
1647.0	0.0015	ATP2B1	ENSG00000070961
1647.0	0.0015	FXR2	ENSG00000129245
1647.0	0.0015	MTMR14	ENSG00000163719
1647.0	0.0015	DRD2	ENSG00000149295
1647.0	0.0015	EBF2	ENSG00000221818
1647.0	0.0015	PIGB	ENSG00000069943
1647.0	0.0015	CMAHP	ENSG00000168405
1647.0	0.0015	SETD4	ENSG00000185917
1647.0	0.0015	SLC8B1	ENSG00000089060
1719.0	0.0014	REEP2	ENSG00000132563
1719.0	0.0014	OTUD7A	ENSG00000169918
1719.0	0.0014	RNF103	ENSG00000239305
1719.0	0.0014	NDN	ENSG00000182636
1719.0	0.0014	OCA2	ENSG00000104044
1719.0	0.0014	PET100	ENSG00000229833
1719.0	0.0014	GNAS	ENSG00000087460
1719.0	0.0014	PRX	ENSG00000105227
1719.0	0.0014	PRR21	ENSG00000221961
1719.0	0.0014	KALRN	ENSG00000160145
1719.0	0.0014	DYM	ENSG00000141627
1719.0	0.0014	CDH23	ENSG00000107736
1719.0	0.0014	CEP164	ENSG00000110274
1719.0	0.0014	CIB2	ENSG00000136425
1719.0	0.0014	ESPN	ENSG00000187017
1719.0	0.0014	INVS	ENSG00000119509
1719.0	0.0014	IQCB1	ENSG00000173226
1719.0	0.0014	MYO7A	ENSG00000137474
1719.0	0.0014	NPHP3	ENSG00000113971
1719.0	0.0014	NPHP4	ENSG00000131697
1719.0	0.0014	PCDH15	ENSG00000150275
1719.0	0.0014	TRAF3IP1	ENSG00000204104
1719.0	0.0014	USH1C	ENSG00000006611
1719.0	0.0014	USH1G	ENSG00000182040
1719.0	0.0014	WDR19	ENSG00000157796
1719.0	0.0014	SLC52A3	ENSG00000101276
1719.0	0.0014	SLC25A10	ENSG00000183048
1719.0	0.0014	AMN	ENSG00000166126
1719.0	0.0014	CUBN	ENSG00000107611
1719.0	0.0014	BORCS7	ENSG00000166275
1719.0	0.0014	SCTR	ENSG00000080293
1719.0	0.0014	FAF1	ENSG00000185104
1719.0	0.0014	CDH2	ENSG00000170558
1719.0	0.0014	TOP3A	ENSG00000177302
1719.0	0.0014	CISD2	ENSG00000145354
1719.0	0.0014	PSME3IP1	ENSG00000172775
1719.0	0.0014	PRKD1	ENSG00000184304
1719.0	0.0014	ATP2A1	ENSG00000196296
1719.0	0.0014	ZC3H6	ENSG00000188177
1719.0	0.0014	GALE	ENSG00000117308
1719.0	0.0014	BCR	ENSG00000186716
1719.0	0.0014	CRKL	ENSG00000099942
1719.0	0.0014	TTBK2	ENSG00000128881
1719.0	0.0014	MAPK8IP2	ENSG00000008735
1719.0	0.0014	COG1	ENSG00000166685
1719.0	0.0014	MRPS22	ENSG00000175110
1719.0	0.0014	RTN2	ENSG00000125744
1719.0	0.0014	UBAP1	ENSG00000165006
1719.0	0.0014	PRMT5	ENSG00000100462
1719.0	0.0014	B3GALNT2	ENSG00000162885
1719.0	0.0014	B4GAT1	ENSG00000174684
1719.0	0.0014	COL4A1	ENSG00000187498
1719.0	0.0014	CRPPA	ENSG00000214960
1719.0	0.0014	POMGNT2	ENSG00000144647
1719.0	0.0014	RXYLT1	ENSG00000118600
1719.0	0.0014	ABCB6	ENSG00000115657
1719.0	0.0014	RNF216	ENSG00000011275
1719.0	0.0014	SCP2	ENSG00000116171
1719.0	0.0014	ELAVL4	ENSG00000162374
1719.0	0.0014	EGR2	ENSG00000122877
1719.0	0.0014	HAX1	ENSG00000143575
1719.0	0.0014	EMC10	ENSG00000161671
1719.0	0.0014	COX4I1	ENSG00000131143
1719.0	0.0014	LRRC32	ENSG00000137507
1719.0	0.0014	MCCC2	ENSG00000131844
1719.0	0.0014	SHANK1	ENSG00000161681
1719.0	0.0014	GAS7	ENSG00000007237
1719.0	0.0014	NDUFC2	ENSG00000151366
1719.0	0.0014	ZSCAN10	ENSG00000130182
1719.0	0.0014	WNK1	ENSG00000060237
1719.0	0.0014	AL359736.1	ENSG00000205850
1719.0	0.0014	GDAP2	ENSG00000196505
1784.0	0.0013	SP4	ENSG00000105866
1784.0	0.0013	LTBP4	ENSG00000090006
1784.0	0.0013	SLC12A3	ENSG00000070915
1784.0	0.0013	UQCRFS1	ENSG00000169021
1784.0	0.0013	ERMARD	ENSG00000130023
1784.0	0.0013	DDB2	ENSG00000134574
1784.0	0.0013	XPA	ENSG00000136936
1784.0	0.0013	XPC	ENSG00000154767
1784.0	0.0013	DHTKD1	ENSG00000181192
1784.0	0.0013	SETD1B	ENSG00000139718
1784.0	0.0013	SAMD9L	ENSG00000177409
1784.0	0.0013	CUL3	ENSG00000036257
1784.0	0.0013	CKAP2L	ENSG00000169607
1784.0	0.0013	USP18	ENSG00000184979
1784.0	0.0013	HS2ST1	ENSG00000153936
1784.0	0.0013	ANKFY1	ENSG00000185722
1784.0	0.0013	POLA1	ENSG00000101868
1784.0	0.0013	ARPC4	ENSG00000241553
1784.0	0.0013	B4GALNT1	ENSG00000135454
1784.0	0.0013	ZNF407	ENSG00000215421
1784.0	0.0013	CHP1	ENSG00000187446
1784.0	0.0013	KAT8	ENSG00000103510
1784.0	0.0013	NAA10	ENSG00000102030
1784.0	0.0013	HNRNPA1	ENSG00000135486
1784.0	0.0013	HNRNPA2B1	ENSG00000122566
1784.0	0.0013	CAMK4	ENSG00000152495
1784.0	0.0013	TBC1D2B	ENSG00000167202
1784.0	0.0013	PLOD1	ENSG00000083444
1784.0	0.0013	COLGALT1	ENSG00000130309
1784.0	0.0013	CPT1A	ENSG00000110090
1784.0	0.0013	PASK	ENSG00000115687
1784.0	0.0013	TMEM63C	ENSG00000165548
1784.0	0.0013	SIGLEC14	ENSG00000254415
1784.0	0.0013	ACSL4	ENSG00000068366
1784.0	0.0013	NCAPD2	ENSG00000010292
1784.0	0.0013	RAB5IF	ENSG00000101084
1784.0	0.0013	USP27X	ENSG00000242013
1784.0	0.0013	SNIP1	ENSG00000163877
1784.0	0.0013	MTO1	ENSG00000135297
1784.0	0.0013	CAV1	ENSG00000105974
1784.0	0.0013	OCRL	ENSG00000122126
1784.0	0.0013	CHD1	ENSG00000153922
1784.0	0.0013	PIGH	ENSG00000100564
1784.0	0.0013	GDAP1	ENSG00000104381
1784.0	0.0013	FASTKD2	ENSG00000118246
1784.0	0.0013	BICD2	ENSG00000185963
1784.0	0.0013	NOTCH3	ENSG00000074181
1784.0	0.0013	LIG3	ENSG00000005156
1784.0	0.0013	PCDH12	ENSG00000113555
1784.0	0.0013	MDGA2	ENSG00000139915
1784.0	0.0013	MRAS	ENSG00000158186
1784.0	0.0013	XYLT1	ENSG00000103489
1784.0	0.0013	IER3IP1	ENSG00000134049
1784.0	0.0013	BPTF	ENSG00000171634
1784.0	0.0013	PBX1	ENSG00000185630
1784.0	0.0013	ANKRD17	ENSG00000132466
1784.0	0.0013	NAA15	ENSG00000164134
1784.0	0.0013	CPSF3	ENSG00000119203
1784.0	0.0013	PHF10	ENSG00000130024
1784.0	0.0013	ALG9	ENSG00000086848
1784.0	0.0013	PHKA2	ENSG00000044446
1784.0	0.0013	PHKG2	ENSG00000156873
1784.0	0.0013	MACROH2A2	ENSG00000099284
1784.0	0.0013	CCDC174	ENSG00000154781
1784.0	0.0013	AFG2B	ENSG00000171763
1868.0	0.0012	CWC27	ENSG00000153015
1868.0	0.0012	FTSJ1	ENSG00000068438
1868.0	0.0012	L1CAM	ENSG00000198910
1868.0	0.0012	CASR	ENSG00000036828
1868.0	0.0012	CDK5R1	ENSG00000176749
1868.0	0.0012	MRPS14	ENSG00000120333
1868.0	0.0012	TRAPPC9	ENSG00000167632
1868.0	0.0012	FBXO41	ENSG00000163013
1868.0	0.0012	MCCC1	ENSG00000078070
1868.0	0.0012	ARVCF	ENSG00000099889
1868.0	0.0012	COMT	ENSG00000093010
1868.0	0.0012	GP1BB	ENSG00000203618
1868.0	0.0012	HIRA	ENSG00000100084
1868.0	0.0012	JMJD1C	ENSG00000171988
1868.0	0.0012	RREB1	ENSG00000124782
1868.0	0.0012	SEC24C	ENSG00000176986
1868.0	0.0012	UFD1	ENSG00000070010
1868.0	0.0012	IFT56	ENSG00000105948
1868.0	0.0012	SERPINI1	ENSG00000163536
1868.0	0.0012	RSPRY1	ENSG00000159579
1868.0	0.0012	COL3A1	ENSG00000168542
1868.0	0.0012	EPG5	ENSG00000152223
1868.0	0.0012	EIF4A3	ENSG00000141543
1868.0	0.0012	UPB1	ENSG00000100024
1868.0	0.0012	RIPK4	ENSG00000183421
1868.0	0.0012	BIN1	ENSG00000136717
1868.0	0.0012	RYR1	ENSG00000196218
1868.0	0.0012	SPEG	ENSG00000072195
1868.0	0.0012	TTN	ENSG00000155657
1868.0	0.0012	TMEM30A	ENSG00000112697
1868.0	0.0012	GLA	ENSG00000102393
1868.0	0.0012	HS6ST2	ENSG00000171004
1868.0	0.0012	ALG1	ENSG00000033011
1868.0	0.0012	AFF2	ENSG00000155966
1868.0	0.0012	DHX40	ENSG00000108406
1868.0	0.0012	MTR	ENSG00000116984
1868.0	0.0012	LDB3	ENSG00000122367
1868.0	0.0012	TCAP	ENSG00000173991
1868.0	0.0012	MTOR	ENSG00000198793
1868.0	0.0012	MET	ENSG00000105976
1868.0	0.0012	LOX	ENSG00000113083
1868.0	0.0012	CAMSAP1	ENSG00000130559
1868.0	0.0012	FJX1	ENSG00000179431
1868.0	0.0012	TARS2	ENSG00000143374
1868.0	0.0012	SLC52A2	ENSG00000185803
1868.0	0.0012	CBL	ENSG00000110395
1868.0	0.0012	NCDN	ENSG00000020129
1868.0	0.0012	COQ6	ENSG00000119723
1868.0	0.0012	LZTR1	ENSG00000099949
1868.0	0.0012	DDX3X	ENSG00000215301
1868.0	0.0012	ELP6	ENSG00000163832
1868.0	0.0012	CEND1	ENSG00000184524
1868.0	0.0012	COG2	ENSG00000135775
1868.0	0.0012	EFTUD2	ENSG00000108883
1868.0	0.0012	GLI3	ENSG00000106571
1868.0	0.0012	KAT6B	ENSG00000156650
1868.0	0.0012	MCTP2	ENSG00000140563
1868.0	0.0012	ISG20L2	ENSG00000143319
1868.0	0.0012	GON7	ENSG00000170270
1868.0	0.0012	NUP107	ENSG00000111581
1868.0	0.0012	NUP133	ENSG00000069248
1868.0	0.0012	YRDC	ENSG00000196449
1868.0	0.0012	ARHGEF9	ENSG00000131089
1868.0	0.0012	CBFB	ENSG00000067955
1868.0	0.0012	ACAD8	ENSG00000151498
1868.0	0.0012	C2orf69	ENSG00000178074
1868.0	0.0012	RAB3GAP1	ENSG00000115839
1868.0	0.0012	OPTN	ENSG00000123240
1868.0	0.0012	AP4S1	ENSG00000100478
1868.0	0.0012	LEMD2	ENSG00000161904
1868.0	0.0012	IP6K3	ENSG00000161896
1868.0	0.0012	PLD3	ENSG00000105223
1868.0	0.0012	COL1A1	ENSG00000108821
1868.0	0.0012	COX8A	ENSG00000176340
1868.0	0.0012	ATP5PO	ENSG00000241837
1868.0	0.0012	PCLO	ENSG00000186472
1868.0	0.0012	COX6B1	ENSG00000126267
1868.0	0.0012	ZNF462	ENSG00000148143
1868.0	0.0012	CAD	ENSG00000084774
1868.0	0.0012	CNPY3	ENSG00000137161
1868.0	0.0012	NOS1	ENSG00000089250
1868.0	0.0012	IKBKG	ENSG00000073009
1868.0	0.0012	ZNF668	ENSG00000167394
1868.0	0.0012	TGFB1	ENSG00000105329
1989.0	0.0011	CABP4	ENSG00000175544
1989.0	0.0011	CHRNA2	ENSG00000120903
1989.0	0.0011	CHRNA4	ENSG00000101204
1989.0	0.0011	CHRNB2	ENSG00000160716
1989.0	0.0011	CRH	ENSG00000147571
1989.0	0.0011	DEPDC5	ENSG00000100150
1989.0	0.0011	RPS6KA3	ENSG00000177189
1989.0	0.0011	KIF11	ENSG00000138160
1989.0	0.0011	ZFHX3	ENSG00000140836
1989.0	0.0011	CDC40	ENSG00000168438
1989.0	0.0011	PHKB	ENSG00000102893
1989.0	0.0011	NARS2	ENSG00000137513
1989.0	0.0011	LMOD3	ENSG00000163380
1989.0	0.0011	ALG3	ENSG00000214160
1989.0	0.0011	DNER	ENSG00000187957
1989.0	0.0011	HECTD4	ENSG00000173064
1989.0	0.0011	EFHC1	ENSG00000096093
1989.0	0.0011	IGHMBP2	ENSG00000132740
1989.0	0.0011	OCLN	ENSG00000197822
1989.0	0.0011	CCDC78	ENSG00000162004
1989.0	0.0011	ACSL6	ENSG00000164398
1989.0	0.0011	ZBTB42	ENSG00000179627
1989.0	0.0011	ADCK2	ENSG00000133597
1989.0	0.0011	DDHD2	ENSG00000085788
1989.0	0.0011	PCDH9	ENSG00000184226
1989.0	0.0011	CILK1	ENSG00000112144
1989.0	0.0011	DRD1	ENSG00000184845
1989.0	0.0011	PPM1L	ENSG00000163590
1989.0	0.0011	FCSK	ENSG00000157353
1989.0	0.0011	NDUFA9	ENSG00000139180
1989.0	0.0011	WIPI2	ENSG00000157954
1989.0	0.0011	GPC3	ENSG00000147257
1989.0	0.0011	EXOC8	ENSG00000116903
1989.0	0.0011	THUMPD1	ENSG00000066654
1989.0	0.0011	MOCS1	ENSG00000124615
1989.0	0.0011	BDNF	ENSG00000176697
1989.0	0.0011	PLCB4	ENSG00000101333
1989.0	0.0011	TRMT10A	ENSG00000145331
1989.0	0.0011	TMX2	ENSG00000213593
1989.0	0.0011	BMPR1B	ENSG00000138696
1989.0	0.0011	SS18L1	ENSG00000184402
1989.0	0.0011	FUCA1	ENSG00000179163
1989.0	0.0011	NTSR1	ENSG00000101188
1989.0	0.0011	ERLIN1	ENSG00000107566
1989.0	0.0011	HOXC10	ENSG00000180818
1989.0	0.0011	COQ9	ENSG00000088682
1989.0	0.0011	NID1	ENSG00000116962
1989.0	0.0011	VEGFA	ENSG00000112715
1989.0	0.0011	PHACTR1	ENSG00000112137
1989.0	0.0011	AP3D1	ENSG00000065000
1989.0	0.0011	ZNF106	ENSG00000103994
1989.0	0.0011	CLCN7	ENSG00000103249
1989.0	0.0011	SNX10	ENSG00000086300
1989.0	0.0011	TCIRG1	ENSG00000110719
1989.0	0.0011	TNFSF11	ENSG00000120659
1989.0	0.0011	PPARGC1A	ENSG00000109819
1989.0	0.0011	GAD1	ENSG00000128683
1989.0	0.0011	STMN2	ENSG00000104435
1989.0	0.0011	ANXA11	ENSG00000122359
1989.0	0.0011	STIM1	ENSG00000167323
1989.0	0.0011	CTCF	ENSG00000102974
1989.0	0.0011	SCAMP5	ENSG00000198794
1989.0	0.0011	LMNA	ENSG00000160789
1989.0	0.0011	JARID2	ENSG00000008083
1989.0	0.0011	EFNB3	ENSG00000108947
1989.0	0.0011	NRDC	ENSG00000078618
1989.0	0.0011	AIPL1	ENSG00000129221
1989.0	0.0011	CRB1	ENSG00000134376
1989.0	0.0011	CRX	ENSG00000105392
1989.0	0.0011	GDF6	ENSG00000156466
1989.0	0.0011	GUCY2D	ENSG00000132518
1989.0	0.0011	IMPDH1	ENSG00000106348
1989.0	0.0011	KCNJ13	ENSG00000115474
1989.0	0.0011	LCA5	ENSG00000135338
1989.0	0.0011	LRAT	ENSG00000121207
1989.0	0.0011	PCYT1A	ENSG00000161217
1989.0	0.0011	RD3	ENSG00000198570
1989.0	0.0011	RDH12	ENSG00000139988
1989.0	0.0011	RPE65	ENSG00000116745
1989.0	0.0011	RPGRIP1	ENSG00000092200
1989.0	0.0011	SPATA7	ENSG00000042317
1989.0	0.0011	TUBB4B	ENSG00000188229
1989.0	0.0011	TULP1	ENSG00000112041
1989.0	0.0011	USP45	ENSG00000123552
1989.0	0.0011	RNF170	ENSG00000120925
1989.0	0.0011	MIA3	ENSG00000154305
1989.0	0.0011	ANG	ENSG00000214274
1989.0	0.0011	CCNF	ENSG00000162063
1989.0	0.0011	CFAP410	ENSG00000160226
1989.0	0.0011	DAO	ENSG00000110887
1989.0	0.0011	EPHA4	ENSG00000116106
1989.0	0.0011	ERBB4	ENSG00000178568
1989.0	0.0011	GLE1	ENSG00000119392
1989.0	0.0011	GLT8D1	ENSG00000016864
1989.0	0.0011	MATR3	ENSG00000015479
1989.0	0.0011	NEFH	ENSG00000100285
1989.0	0.0011	PFN1	ENSG00000108518
1989.0	0.0011	PON1	ENSG00000005421
1989.0	0.0011	PON2	ENSG00000105854
1989.0	0.0011	PON3	ENSG00000105852
1989.0	0.0011	PRPH	ENSG00000135406
1989.0	0.0011	TAF15	ENSG00000172660
1989.0	0.0011	UBQLN2	ENSG00000188021
1989.0	0.0011	UNC13A	ENSG00000130477
1989.0	0.0011	POLE4	ENSG00000115350
1989.0	0.0011	TKFC	ENSG00000149476
1989.0	0.0011	PIGU	ENSG00000101464
1989.0	0.0011	CACNA1H	ENSG00000196557
1989.0	0.0011	C1QTNF9	ENSG00000240654
1989.0	0.0011	C1QTNF9B	ENSG00000205863
1989.0	0.0011	CACNG2	ENSG00000166862
1989.0	0.0011	ABCB11	ENSG00000073734
1989.0	0.0011	ABCB4	ENSG00000005471
1989.0	0.0011	ATP8B1	ENSG00000081923
1989.0	0.0011	NR1H4	ENSG00000012504
1989.0	0.0011	C1QL3	ENSG00000165985
1989.0	0.0011	MAN2C1	ENSG00000140400
1989.0	0.0011	LRP2	ENSG00000081479
1989.0	0.0011	PLCB1	ENSG00000182621
1989.0	0.0011	SLC12A5	ENSG00000124140
1989.0	0.0011	TRIB2	ENSG00000071575
2107.0	0.001	ABCD2	ENSG00000173208
2107.0	0.001	GAL3ST1	ENSG00000128242
2107.0	0.001	SPARC	ENSG00000113140
2107.0	0.001	GARS1	ENSG00000106105
2107.0	0.001	MGAT2	ENSG00000168282
2107.0	0.001	VIM	ENSG00000026025
2107.0	0.001	CLCN6	ENSG00000011021
2107.0	0.001	MTRR	ENSG00000124275
2107.0	0.001	CCT5	ENSG00000150753
2107.0	0.001	NEUROG1	ENSG00000181965
2107.0	0.001	HARS1	ENSG00000170445
2107.0	0.001	C4A	ENSG00000244731
2107.0	0.001	CCR1	ENSG00000163823
2107.0	0.001	ERAP1	ENSG00000164307
2107.0	0.001	HLA-B	ENSG00000234745
2107.0	0.001	IFNGR1	ENSG00000027697
2107.0	0.001	IL12A	ENSG00000168811
2107.0	0.001	IL23R	ENSG00000162594
2107.0	0.001	KLRC4	ENSG00000183542
2107.0	0.001	MEFV	ENSG00000103313
2107.0	0.001	STAT4	ENSG00000138378
2107.0	0.001	TLR4	ENSG00000136869
2107.0	0.001	CNOT2	ENSG00000111596
2107.0	0.001	ERI1	ENSG00000104626
2107.0	0.001	NRAS	ENSG00000213281
2107.0	0.001	ASPM	ENSG00000066279
2107.0	0.001	CD36	ENSG00000135218
2107.0	0.001	OXCT1	ENSG00000083720
2107.0	0.001	KRAS	ENSG00000133703
2107.0	0.001	AP4E1	ENSG00000081014
2107.0	0.001	GSN	ENSG00000148180
2107.0	0.001	GFM1	ENSG00000168827
2107.0	0.001	NDUFA2	ENSG00000131495
2107.0	0.001	LITAF	ENSG00000189067
2107.0	0.001	MINAR2	ENSG00000186367
2107.0	0.001	CERT1	ENSG00000113163
2107.0	0.001	PLEKHG2	ENSG00000090924
2107.0	0.001	PIDD1	ENSG00000177595
2107.0	0.001	ABAT	ENSG00000183044
2107.0	0.001	SGCB	ENSG00000163069
2107.0	0.001	BUB1B	ENSG00000156970
2107.0	0.001	CHCHD2P9	ENSG00000186940
2107.0	0.001	LMBRD1	ENSG00000168216
2107.0	0.001	SLC5A6	ENSG00000138074
2107.0	0.001	PCCA	ENSG00000175198
2107.0	0.001	PCCB	ENSG00000114054
2107.0	0.001	CTNNB1	ENSG00000168036
2107.0	0.001	ARHGAP10	ENSG00000071205
2107.0	0.001	EML1	ENSG00000066629
2107.0	0.001	TMEM175	ENSG00000127419
2107.0	0.001	CRADD	ENSG00000169372
2107.0	0.001	CADPS2	ENSG00000081803
2107.0	0.001	LAMB2	ENSG00000172037
2107.0	0.001	ENTPD1	ENSG00000138185
2107.0	0.001	TCN2	ENSG00000185339
2107.0	0.001	SCYL2	ENSG00000136021
2107.0	0.001	LSS	ENSG00000160285
2107.0	0.001	NAPB	ENSG00000125814
2107.0	0.001	GLUL	ENSG00000135821
2107.0	0.001	SUSD4	ENSG00000143502
2107.0	0.001	CLDN19	ENSG00000164007
2107.0	0.001	FEV	ENSG00000163497
2107.0	0.001	COPB2	ENSG00000184432
2107.0	0.001	CYCS	ENSG00000172115
2107.0	0.001	ATG4B	ENSG00000168397
2107.0	0.001	TNF	ENSG00000232810
2107.0	0.001	KCNT2	ENSG00000162687
2107.0	0.001	AGL	ENSG00000162688
2107.0	0.001	KATNB1	ENSG00000140854
2107.0	0.001	ZDHHC17	ENSG00000186908
2107.0	0.001	GPR37	ENSG00000170775
2107.0	0.001	ADGRG6	ENSG00000112414
2107.0	0.001	THAP1	ENSG00000131931
2107.0	0.001	KIT	ENSG00000157404
2107.0	0.001	SNAI2	ENSG00000019549
2107.0	0.001	MEGF10	ENSG00000145794
2107.0	0.001	TRIP4	ENSG00000103671
2107.0	0.001	ZNF526	ENSG00000167625
2107.0	0.001	ISCA1	ENSG00000135070
2107.0	0.001	JAM3	ENSG00000166086
2107.0	0.001	PQBP1	ENSG00000102103
2107.0	0.001	KDM6A	ENSG00000147050
2107.0	0.001	LAMA2	ENSG00000196569
2107.0	0.001	STX16	ENSG00000124222
2107.0	0.001	OTOG	ENSG00000188162
2107.0	0.001	ANKLE2	ENSG00000176915
2107.0	0.001	MPC1	ENSG00000060762
2107.0	0.001	VPS13B	ENSG00000132549
2107.0	0.001	RNF2	ENSG00000121481
2107.0	0.001	OSTM1	ENSG00000081087
2107.0	0.001	SMARCAL1	ENSG00000138375
2107.0	0.001	DHX16	ENSG00000204560
2107.0	0.001	CNTNAP4	ENSG00000152910
2107.0	0.001	EXOSC1	ENSG00000171311
2107.0	0.001	UBR7	ENSG00000012963
2107.0	0.001	ABCA5	ENSG00000154265
2107.0	0.001	HIC1	ENSG00000177374
2107.0	0.001	HLA-DQA1	ENSG00000196735
2107.0	0.001	KCNJ16	ENSG00000153822
2107.0	0.001	SMAD4	ENSG00000141646
2107.0	0.001	YWHAE	ENSG00000108953
2107.0	0.001	KIF4A	ENSG00000090889
2107.0	0.001	ARG1	ENSG00000118520
2107.0	0.001	P4HTM	ENSG00000178467
2107.0	0.001	COL4A2	ENSG00000134871
2107.0	0.001	UQCC2	ENSG00000137288
2107.0	0.001	DHCR7	ENSG00000172893
2107.0	0.001	NDP	ENSG00000124479
2107.0	0.001	DLST	ENSG00000119689
2107.0	0.001	FH	ENSG00000091483
2107.0	0.001	MAX	ENSG00000125952
2107.0	0.001	RET	ENSG00000165731
2107.0	0.001	RP11-286N22.8	ENSG00000256591
2107.0	0.001	SDHAF2	ENSG00000167985
2107.0	0.001	SLC25A11	ENSG00000108528
2107.0	0.001	TMEM127	ENSG00000135956
2107.0	0.001	VHL	ENSG00000134086
2107.0	0.001	IMMT	ENSG00000132305
2199.0	0.0009	ENHO	ENSG00000168913
2199.0	0.0009	PROC	ENSG00000115718
2199.0	0.0009	FAT2	ENSG00000086570
2199.0	0.0009	D2HGDH	ENSG00000180902
2199.0	0.0009	INPP5A	ENSG00000068383
2199.0	0.0009	QARS1	ENSG00000172053
2199.0	0.0009	ASTN1	ENSG00000152092
2199.0	0.0009	NTF4	ENSG00000225950
2199.0	0.0009	HCRTR2	ENSG00000137252
2199.0	0.0009	TTI2	ENSG00000129696
2199.0	0.0009	PIGM	ENSG00000143315
