rank,prediction_score,pair_id,gene_concept_id,gene_curie,gene_label,disease_concept_id,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard
132,0.519173,f665fbab7d58435d7197048ab77d082c,54855,NCBIGene:79641,ROGDI,9007,MONDO:0009007,Jalili syndrome,4,0.18875162777601803,5,0.18898429413246287,0.0847457627118644
133,0.515354,716f5ed23bfb68560428c0324d6ccf0f,55020,NCBIGene:83844,USP26,24772,MONDO:0054728,spermatogenic failure 24,4,0.2645932103349137,4,0.2645932103349137,0.26666666666666666
134,0.507958,0269fed74c03af83bbbe0ffda698dd7e,52673,NCBIGene:6718,AKR1D1,8967,MONDO:0008967,congenital bile acid synthesis defect 4,4,0.31626794258373203,14,0.4167325600069875,0.3111111111111111
135,0.507052,5df34a9d9558362d599aea79249e61e1,53472,NCBIGene:10229,COQ7,23050,MONDO:0030977,"neuronopathy, distal hereditary motor, autosomal recessive 7",4,0.07626441226376562,9,0.09186340305868544,0.16666666666666666
136,0.504863,6e7523ba6a46d564abbfc39e36f79fe2,51095,NCBIGene:1591,CYP24A1,57559,ORPHA:157215,Hereditary hypophosphatemic rickets with hypercalciuria,4,0.16706755576724616,4,0.16706755576724616,0.125
137,0.495891,51b3f14d8c56249f99bc4d79d9a1d273,52620,NCBIGene:6591,SNAI2,13201,MONDO:0013201,Waardenburg syndrome type 4B,4,0.2145029239766082,8,0.30887537260626174,0.23529411764705882
138,0.494296,38e9b406c41c358a8597a98d40e012c7,50805,NCBIGene:718,C3,13044,MONDO:0013044,atypical hemolytic-uremic syndrome with thrombomodulin anomaly,5,0.3066867772750126,13,0.3514053035179219,0.43333333333333335
139,0.489950,c1ecedcef39025cef66e952da7716563,52105,NCBIGene:4869,NPM1,12883,MONDO:0012883,acute promyelocytic leukemia,4,0.3253968253968254,37,0.8672354667090978,0.3592233009708738
140,0.489767,d47171c89074025cbd0c5df9fa54b1b5,51467,NCBIGene:2774,GNAL,56373,ORPHA:464440,"Primary dystonia, DYT27 type",4,0.1870865452955005,4,0.20201191842982888,0.21052631578947367
141,0.487002,2ad864c64e0b5c92f15a906f62d40852,53951,NCBIGene:25973,PARS2,59274,ORPHA:289266,Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation,4,0.4718862373324616,13,0.4991519980153712,0.13402061855670103
142,0.475699,83bcc246a082bb7cc496f80c68a24967,52965,NCBIGene:7818,DAP3,56255,ORPHA:251510,"46,XY partial gonadal dysgenesis",4,0.08208653846153846,4,0.08208653846153846,0.06779661016949153
143,0.469964,f72014d1443038a76f70ee117cb052a1,53476,NCBIGene:10243,GPHN,9643,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,4,0.7859649122807018,7,0.7876882027040445,0.07216494845360824
144,0.466508,56b0b5b6f6153f80b20a0a32bd4b6726,55767,NCBIGene:643418,LIPN,14010,MONDO:0014010,autosomal recessive congenital ichthyosis 9,4,0.12120730570387321,7,0.14779391662321786,0.20588235294117646
145,0.456267,99e054a7c44356b1f547b71f1e01f93a,51233,NCBIGene:2034,EPAS1,7273,MONDO:0007273,pheochromocytoma/paraganglioma syndrome 4,4,0.7,10,1.1255089867737411,0.17857142857142858
146,0.451712,c19f71c547a778f97af73f6ecdc9c478,53050,NCBIGene:8402,SLC25A11,7273,MONDO:0007273,pheochromocytoma/paraganglioma syndrome 4,4,0.7,11,1.2445566058213602,0.2
147,0.448228,2ac3caeb7f9bee3a40bd679b191994d5,54941,NCBIGene:80217,CFAP43,24768,MONDO:0054724,spermatogenic failure 20,4,0.0810945045540681,6,0.08302208616475025,0.42857142857142855
148,0.444504,b3b5013d6b74b8cb8c1832cdd0dbbbf2,55187,NCBIGene:90523,MLIP,9865,MONDO:0009865,glycogen storage disease due to phosphoglycerate mutase deficiency,4,0.11682158421288856,7,0.12737739335071008,0.2692307692307692
149,0.443042,6d25500418b7e300e399944e4a8ed587,55591,NCBIGene:261734,NPHP4,11456,MONDO:0011456,nephronophthisis 3,4,0.1976140717520028,8,0.3488260917521011,0.17391304347826086
150,0.442330,162a049786424bfc22e474df1949debc,53953,NCBIGene:25977,NECAP1,59274,ORPHA:289266,Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation,4,0.474937343358396,11,0.5067109623301406,0.13924050632911392
151,0.441304,539a560576ac0284db76ccb5929b8db1,52845,NCBIGene:7234,TRU-TCA1-1,14448,MONDO:0014448,"hyperthyroxinemia, familial dysalbuminemic",4,1.075,5,1.0752326663564449,0.35714285714285715
152,0.441020,6ff547be79fbb01980a356d3db72c129,55727,NCBIGene:388962,BOLA3,14803,MONDO:0014803,spasticity-ataxia-gait anomalies syndrome,5,0.6051217858446775,10,0.6108432951724596,0.20833333333333334
153,0.440519,6b146967653b6e51d2cfbdc53530e48d,54941,NCBIGene:80217,CFAP43,23650,MONDO:0033671,spermatogenic failure 45,5,0.09748794717701892,6,0.09772061353346377,0.42857142857142855
154,0.438293,b7c7b8e00f2b8a245d163cc859ffef2a,52620,NCBIGene:6591,SNAI2,13202,MONDO:0013202,Waardenburg syndrome type 4C,4,0.2145029239766082,8,0.30887537260626174,0.21621621621621623
155,0.436475,1e63046faccb513ab017142e1b7be046,51909,NCBIGene:4222,MEOX1,7306,MONDO:0007306,"Klippel-Feil syndrome 1, autosomal dominant",4,0.5056812468577174,16,0.6108648973008238,0.2909090909090909
156,0.434558,eb7279d676bf10b494d3a9df72a8b70e,51829,NCBIGene:3991,LIPE,58641,ORPHA:435651,CIDEC-related familial partial lipodystrophy,4,0.4912087912087912,13,0.6611327294819692,0.29545454545454547
157,0.428980,4fd4224a56bd80e7455b2e109030d578,50696,NCBIGene:403,ARL3,19200,MONDO:0019200,retinitis pigmentosa,5,2.353968253968254,35,2.891210747537147,0.3211009174311927
158,0.426964,b8e3e5d5faf9f09fa60deb5811536dcd,51165,NCBIGene:1788,DNMT3A,59289,ORPHA:29072,Hereditary pheochromocytoma-paraganglioma,6,1.0666666666666667,36,2.490582694046161,0.2589928057553957
159,0.425696,8d24e55092e2f30a756c9a85e7e0bd2a,50964,NCBIGene:1203,CLN5,8768,MONDO:0008768,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)",4,0.6444444444444445,7,0.6486267709600486,0.17073170731707318
160,0.422737,6c67e934b5b1219c08d3b0aceca36814,50963,NCBIGene:1201,CLN3,8769,MONDO:0008769,neuronal ceroid lipofuscinosis 2,4,0.7294117647058823,10,0.7583110036039098,0.2702702702702703
161,0.419625,d9ae389e79ccc7ceae1e3e67f5a7b0d0,51095,NCBIGene:1591,CYP24A1,11013,MONDO:0011013,autosomal dominant hypocalcemia 1,4,0.1104008891005795,4,0.1104008891005795,0.125
162,0.415302,f5dfb3817b524789cc6a7f311524bd04,51077,NCBIGene:1535,CYBA,9309,MONDO:0009309,"granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 1",7,1.4333333333333333,25,2.18616594804168,0.5208333333333334
163,0.414464,6ac0408376564a2dd72a6d15fba61f70,52215,NCBIGene:5230,PGK1,9295,MONDO:0009295,glycogen storage disease VII,4,0.2506211180124224,9,0.3163814137596268,0.15
164,0.413051,5c2c792026fdfa9aa8bef48459cae125,55399,NCBIGene:144535,CFAP54,27337,MONDO:0975747,spermatogenic failure 95,5,0.39915128730918203,10,0.5160300588944308,0.4
165,0.411509,88974a8e2035d3fc62540155bd4484cd,50906,NCBIGene:1029,CDKN2A,18875,MONDO:0018875,Li-Fraumeni syndrome,4,2.3333333333333335,37,5.137407970368109,0.30327868852459017
166,0.408361,1b065adadd10d1adc03dcbc02ce4da6f,50964,NCBIGene:1203,CLN5,8083,MONDO:0008083,"ceroid lipofuscinosis, neuronal, 4 (Kufs type)",4,0.6444444444444445,7,0.6488090423629398,0.18421052631578946
167,0.407358,ad3447ec38155d5d0691affdb9cbc135,50951,NCBIGene:1175,AP2S1,7792,MONDO:0007792,familial hypocalciuric hypercalcemia 2,7,0.7191567490480534,11,0.753080327789018,0.55
168,0.406314,66b35366a5eff6603103a448efb8edf8,51978,NCBIGene:4552,MTRR,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,5,0.6597222222222222,19,0.8606189592445916,0.2087912087912088
169,0.405378,57f5dda527316a19da02bd1c9a381942,55539,NCBIGene:204219,CERS3,11485,MONDO:0011485,autosomal recessive congenital ichthyosis 5,4,0.25563050527987413,8,0.2802343844914471,0.2857142857142857
170,0.405272,b4ed078e023fa2cfa64f7e85abfcddc5,52903,NCBIGene:7421,VDR,10810,MONDO:0010810,"vitamin D hydroxylation-deficient rickets, type 1B",5,0.7289682539682539,30,1.2611667417814676,0.379746835443038
171,0.401658,d77f4c7b29cd3a01fa4fe3422677b9ba,53521,NCBIGene:10456,HAX1,59338,ORPHA:486,Autosomal dominant severe congenital neutropenia,4,0.09789670902574128,4,0.09789670902574128,0.0975609756097561
172,0.401607,6fac312056d4935de42562e2211b1677,51242,NCBIGene:2057,EPOR,9892,MONDO:0009892,Chuvash polycythemia,5,0.9170995670995671,8,0.9441370645880139,0.2
173,0.400344,642ac03c0e63a4a18b881dbc6b10e72e,55261,NCBIGene:113612,CYP2U1,59111,ORPHA:447760,Autosomal recessive spastic paraplegia type 9B,4,0.07709705503823151,7,0.08315148156591698,0.125
174,0.396599,ad139177ef42f71367e8b3fa4e241f45,51978,NCBIGene:4552,MTRR,10183,MONDO:0010183,methylmalonic aciduria and homocystinuria type cblF,4,0.4375,17,0.6187274795777241,0.1619047619047619
175,0.393316,52da23a12a299b2739a0817de8c0fd2c,55495,NCBIGene:170691,ADAMTS17,11106,MONDO:0011106,facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome,4,0.43846371882086166,7,0.47637003062152844,0.1111111111111111
176,0.391577,7ce1ef45ce5164a1918870e856824a1e,54317,NCBIGene:54507,ADAMTSL4,15017,MONDO:0015017,anterior segment dysgenesis 8,4,0.2946335807050093,6,0.2981338147836046,0.20689655172413793
177,0.390578,7bef68111ae086256da69e8f2f9f5414,54283,NCBIGene:51807,TUBA8,26975,MONDO:0957580,"bleeding disorder, platelet-type, 25",4,0.3047619047619048,7,0.3127582210185902,0.21875
178,0.389546,c41bdaf5c9c5567ae6a5e0a069448f86,52620,NCBIGene:6591,SNAI2,8671,MONDO:0008671,Waardenburg syndrome type 2A,4,0.2145029239766082,8,0.2633327261068931,0.21052631578947367
179,0.388894,856f61bbf80c327a66d090e385cd15a7,52965,NCBIGene:7818,DAP3,12861,MONDO:0012861,premature ovarian failure 6,5,0.09490705128205128,5,0.09490705128205128,0.20833333333333334
180,0.387883,ecd70f2610edeee590222f99572a6714,52869,NCBIGene:7299,TYR,56003,ORPHA:79432,Oculocutaneous albinism type 2,4,0.5452380952380952,16,0.9942663204251639,0.19753086419753085
181,0.385778,f6d56913678be1f74e722a93db403a9f,55767,NCBIGene:643418,LIPN,8251,MONDO:0008251,familial pityriasis rubra pilaris,4,0.12120730570387321,7,0.1511022104189218,0.15217391304347827
182,0.378101,823c7c10646b221b761859c2f6927c14,51100,NCBIGene:1605,DAG1,58946,ORPHA:559,Marinesco-Sjögren syndrome,4,0.7242424242424242,19,0.8795294349900877,0.11949685534591195
183,0.375728,e2a1155c19e1882355d32fe59a0bad70,54642,NCBIGene:57502,NLGN4X,10342,MONDO:0010342,"autism, susceptibility to, X-linked 3",4,0.7927350427350427,14,1.0372897314065235,0.42424242424242425
184,0.374866,3a1fbd0fb18f27a94dfb5e07a3b2febd,51598,NCBIGene:3208,HPCA,57796,ORPHA:98806,"Primary dystonia, DYT6 type",4,0.09271128231558638,5,0.10392851783188731,0.21739130434782608
185,0.374013,a91c26ed8d02aeb91b16cb6a6fff7059,51143,NCBIGene:1743,DLST,7273,MONDO:0007273,pheochromocytoma/paraganglioma syndrome 4,4,0.7,13,1.254443036299619,0.24074074074074073
186,0.368990,c29e204cb37fb6ff819878be2c4b9952,51143,NCBIGene:1743,DLST,8192,MONDO:0008192,pheochromocytoma/paraganglioma syndrome 1,4,0.7,11,1.0845628714855204,0.18032786885245902
187,0.367119,7d60789699cf6f65cd6fead5282d5198,55399,NCBIGene:144535,CFAP54,27125,MONDO:0958206,spermatogenic failure 89,5,0.39915128730918203,12,0.5390024488858026,0.5
188,0.366762,4957463d101523b72245fd9594588abe,55399,NCBIGene:144535,CFAP54,27473,MONDO:0978302,spermatogenic failure 100,5,0.39915128730918203,12,0.5390024488858026,0.5
189,0.365912,a071855ede9e1e7bf219ea80090f1ffb,51375,NCBIGene:2539,G6PD,57996,ORPHA:766,Hemolytic anemia due to red cell pyruvate kinase deficiency,4,0.13498318621269442,6,0.15003144011777847,0.1935483870967742
190,0.363568,6cf7976226e18676dd0b17746ef40d34,51233,NCBIGene:2034,EPAS1,8192,MONDO:0008192,pheochromocytoma/paraganglioma syndrome 1,4,0.7,12,1.0862577867397578,0.2033898305084746
191,0.363126,11196a72134f05f54282085e1734099a,55187,NCBIGene:90523,MLIP,56163,ORPHA:228302,"Carnitine palmitoyl transferase II deficiency, myopathic form",4,0.11682158421288856,6,0.12714472699426524,0.15384615384615385
192,0.361620,07facbbb9c1e7e2e55ca347e8d1a7678,55283,NCBIGene:116442,RAB39B,10820,MONDO:0010820,autosomal recessive juvenile Parkinson disease 2,4,0.17689853719265483,11,0.219231140038096,0.1864406779661017
193,0.358615,284707caf2ec4440de1d95eeb4e51135,53795,NCBIGene:23184,MESD,12581,MONDO:0012581,osteogenesis imperfecta type 8,4,0.11852240896358543,6,0.11915732793467229,0.1111111111111111
194,0.349968,d8d8f772f3c9e12c9a909fb86666cb4e,51318,NCBIGene:2255,FGF10,25244,MONDO:0100302,LADD syndrome 1,4,1.125,20,1.6674229494505428,0.17094017094017094
195,0.345884,d0afec40fdf724f7a2785e910e29a21b,55512,NCBIGene:199713,NLRP7,27485,MONDO:0979232,oocyte/zygote/embryo maturation arrest 24,4,0.6654777425963867,5,0.6657104089528315,0.5
196,0.345571,e1f8a5968e827693af545f3e1aba4b1c,50659,NCBIGene:284,ANGPT1,22548,MONDO:0025713,"angioedema, hereditary, 7",6,1.047893546658301,6,1.047893546658301,0.8571428571428571
197,0.340196,a26d9cf11d31a17f962ce8d25b4b311a,53050,NCBIGene:8402,SLC25A11,8192,MONDO:0008192,pheochromocytoma/paraganglioma syndrome 1,5,0.9,12,1.2845628714855206,0.2033898305084746
198,0.330366,c4878a47ec38aebe097c42a584750a29,54972,NCBIGene:81545,FBXO38,57678,ORPHA:482601,Adenylosuccinate synthetase-like 1-related distal myopathy,4,0.23694784758907497,4,0.23694784758907497,0.08163265306122448
199,0.330298,fc954746b0f3b9b3fa0f3f30d1f04e1f,50959,NCBIGene:1187,CLCNKA,11242,MONDO:0011242,Bartter disease type 4A,5,1.075,25,1.679079398837353,0.373134328358209
200,0.328380,8ab55bd3e432255d75c46889a9d5248e,53260,NCBIGene:9361,LONP1,10717,MONDO:0010717,pyruvate dehydrogenase E1-alpha deficiency,4,1.4166666666666667,62,3.389370236583499,0.31958762886597936
201,0.325361,13b117440b1a09212cee54d14d282395,53416,NCBIGene:10011,SRA1,19154,MONDO:0019154,androgen insensitivity syndrome,4,0.08369240795047246,4,0.08369240795047246,0.18181818181818182
202,0.325361,7b46f6b21e26f839abbaadbce197e70a,50749,NCBIGene:558,AXL,19154,MONDO:0019154,androgen insensitivity syndrome,4,0.08369240795047246,4,0.08369240795047246,0.18181818181818182
203,0.324551,677895bdf977243530a59ce5e3f608cf,52977,NCBIGene:7873,MANF,13518,MONDO:0013518,"pituitary hormone deficiency, combined, 6",4,0.1891233766233766,5,0.1896864396864397,0.18518518518518517
204,0.322184,6a5a2287acd1055839880dcc8acb40b4,53744,NCBIGene:22978,NT5C2,56607,ORPHA:209951,Autosomal spastic paraplegia type 18,4,0.08947936586268583,10,0.10312398804369032,0.14925373134328357
205,0.321179,4267c85a1da20a6a2eacefef50fdac35,55433,NCBIGene:149371,EXOC8,23634,MONDO:0033650,"mitochondrial complex IV deficiency, nuclear type 15",4,0.07999206195368243,7,0.08223337145885919,0.16666666666666666
206,0.318719,1d820ae8f9318bb3fab5e2be0b271669,53426,NCBIGene:10049,DNAJB6,11362,MONDO:0011362,"myopathy, myofibrillar, 9, with early respiratory failure",4,0.19310462536268988,9,0.23918422325147534,0.19148936170212766
207,0.318497,3e25453c19f4007cde5b8b2e6a1418ed,51939,NCBIGene:4351,MPI,59329,ORPHA:79320,ALG6-CDG,4,0.4880952380952381,12,0.6650267756934424,0.16666666666666666
208,0.316102,6cb868fbf932cbf067539d63709ee26a,55719,NCBIGene:388531,RGS9BP,27100,MONDO:0958180,prolonged electroretinal response suppression 1,5,0.8439568804670624,6,0.8441895468235073,0.6666666666666666
209,0.312437,9b2abcf5d8f55ab719bc6f1ecfe66ccf,52151,NCBIGene:5052,PRDX1,13925,MONDO:0013925,"methylmalonic acidemia with homocystinuria, type cblJ",4,0.5456349206349206,17,0.7874392585166544,0.19767441860465115
210,0.311809,200957100ad16e0173599b2e4f80f332,55399,NCBIGene:144535,CFAP54,27244,MONDO:0971000,spermatogenic failure 93,4,0.23248462064251538,11,0.37233578221913594,0.4583333333333333
211,0.311809,cac229737dcff73a50489a018e1c6781,55399,NCBIGene:144535,CFAP54,26889,MONDO:0957301,spermatogenic failure 84,4,0.23248462064251538,11,0.37233578221913594,0.4583333333333333
212,0.310228,046dd22f8f6339d75218aa078f68ba1e,54055,NCBIGene:27304,MOCS3,9643,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,4,1.0666666666666667,9,1.0706070325517711,0.11538461538461539
213,0.307278,e6c818528fae2dec513dcbb391cca5fd,52704,NCBIGene:6821,SUOX,9643,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,4,0.9704081632653061,7,0.9736281216379041,0.0945945945945946
214,0.307268,4ed10edf4809ce4bdd4e620afbe93eac,52048,NCBIGene:4704,NDUFA9,23600,MONDO:0033560,"mitochondrial complex 1 deficiency, nuclear type 35",4,0.09028335564480143,5,0.09051602200124628,0.15151515151515152
215,0.305869,e4cb059efcb0a58b1a07a8eb6b9fb54b,55397,NCBIGene:144245,ALG10B,13062,MONDO:0013062,long QT syndrome 12,4,0.13098421739084704,6,0.1396620777746382,0.5
216,0.302978,13f057dbb661c52c762641f8e7b64257,55283,NCBIGene:116442,RAB39B,58740,ORPHA:411602,Hereditary late-onset Parkinson disease,4,0.1385387488328665,10,0.18523275713238319,0.15151515151515152
217,0.300445,6a923cff4601a13d7dcd6f017d8649cc,52965,NCBIGene:7818,DAP3,14321,MONDO:0014321,premature ovarian failure 8,5,0.09490705128205128,6,0.09513971763849614,0.2608695652173913
218,0.297024,98a8446b515f24f2fc2b980f12ae138d,54161,NCBIGene:51067,YARS2,9783,MONDO:0009783,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1",4,0.09214539948478949,10,0.11363163364368352,0.1
219,0.296056,f18eb34bc5025fea72d92ee55f25f7d6,51503,NCBIGene:2911,GRM1,11694,MONDO:0011694,spinocerebellar ataxia type 15/16,4,0.27616550116550115,15,0.37087863795780995,0.16853932584269662
220,0.294748,135fb6d0f773188d286ac38923698bd4,52396,NCBIGene:5826,ABCD4,9354,MONDO:0009354,methylcobalamin deficiency type cblE,5,0.5486111111111112,14,0.6343809272923403,0.2857142857142857
221,0.294244,edb4356ea63f4052a90d098f4e608af0,54089,NCBIGene:29128,UHRF1,56590,ORPHA:33355,Reticular dysgenesis,4,0.13902819059468677,6,0.14375971256758804,0.16216216216216217
222,0.293668,bf6563f23087bd535d6b7f466dd41994,54542,NCBIGene:55958,KLHL9,57383,ORPHA:488650,"Distal myopathy, Tateyama type",4,0.17851307189542484,5,0.18706008044243339,0.17857142857142858
223,0.287184,c537154a4527dcadce60442b72b55f85,54773,NCBIGene:64601,VPS16,57967,ORPHA:589618,Dystonia 28,4,0.4153846153846154,5,0.4239316239316239,0.11627906976744186
224,0.287070,97b28266d1dbef2693868846397b7b01,52977,NCBIGene:7873,MANF,26846,MONDO:0957208,"pituitary hormone deficiency, combined or isolated, 8",4,0.1891233766233766,5,0.1896864396864397,0.17857142857142858
225,0.286034,57de5d4557253f8910ca21155218ecd5,55530,NCBIGene:201625,DNAH12,27125,MONDO:0958206,spermatogenic failure 89,8,0.4637444976440957,12,0.48864446924614974,1
226,0.282529,3f59bc3db503b75774630872370731b9,54386,NCBIGene:54982,CLN6,9745,MONDO:0009745,neuronal ceroid lipofuscinosis 5,4,1.0888888888888888,12,1.369268156456118,0.26666666666666666
227,0.281064,5b01b561cbb785f8d48cb533b01fc483,53989,NCBIGene:26249,KLHL3,13777,MONDO:0013777,pseudohypoaldosteronism type 2B,6,0.48430785829947287,6,0.48430785829947287,0.75
228,0.280682,b77b69db3399e02831f5bf7b9f0d6bd2,52620,NCBIGene:6591,SNAI2,12698,MONDO:0012698,Waardenburg syndrome type 2E,4,0.2145029239766082,8,0.28779807845395655,0.1568627450980392
229,0.280669,3bf73f89967211e6d30be8b4fc8a1c79,54052,NCBIGene:27249,MMADHC,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.6845238095238095,25,1.5545576137199877,0.19083969465648856
230,0.277043,c08483a52c350ed2084a798df57ac4c5,54788,NCBIGene:64856,VWA1,56840,ORPHA:99953,Charcot-Marie-Tooth disease type 4G,4,0.09936542162991033,6,0.10396834683369391,0.14285714285714285
231,0.272993,3a0cbc536f88478717378260525b50b1,52965,NCBIGene:7818,DAP3,22917,MONDO:0030736,ovarian dysgenesis 10,5,0.09490705128205128,6,0.09513971763849614,0.25
232,0.268640,51793f66bfa19ea49341af612a2fa460,54116,NCBIGene:29980,DONSON,9039,MONDO:0009039,Baller-Gerold syndrome,5,0.30759822703027573,16,0.3655566164272153,0.0963855421686747
233,0.268496,b5e4c246312cce3e1186e038105a1c52,52620,NCBIGene:6591,SNAI2,8670,MONDO:0008670,Waardenburg syndrome type 1,4,0.2145029239766082,8,0.26587786528329654,0.16
234,0.267965,9a76631cae993cb6a78a518f9edd265c,51882,NCBIGene:4149,MAX,58598,ORPHA:276621,Sporadic pheochromocytoma/secreting paraganglioma,4,0.9333333333333333,36,2.963159157053276,0.46153846153846156
235,0.267534,6ef7ef735961cf339cebf5d50a37f9ab,51978,NCBIGene:4552,MTRR,9609,MONDO:0009609,methylcobalamin deficiency type cblG,4,0.5972222222222222,25,0.7906861004338633,0.2717391304347826
236,0.265896,3365d1616f7d678bd15a7f706fdb22ed,55549,NCBIGene:220136,CFAP53,13463,MONDO:0013463,"congenital heart defects, multiple types, 6",4,0.13273711286557532,4,0.13273711286557532,0.17391304347826086
237,0.264503,4968fb030af8b570ece14e6fbc9389e5,51598,NCBIGene:3208,HPCA,7493,MONDO:0007493,torsion dystonia 4,4,0.1890567972657525,6,0.20036064615290813,0.2222222222222222
238,0.264020,bf3676f6bf87911ed0e2bbcb9e8ff9a6,55539,NCBIGene:204219,CERS3,25844,MONDO:0700245,"epidermolytic hyperkeratosis 2B, autosomal recessive",4,0.15444002908939794,8,0.17904390830097094,0.26666666666666666
239,0.263949,5c7bc420f1849c27a56eaeddf34a984f,54306,NCBIGene:54413,NLGN3,10342,MONDO:0010342,"autism, susceptibility to, X-linked 3",4,0.7927350427350427,14,1.0426683086478092,0.4666666666666667
240,0.263241,3f47f66725b55dbf240e76a2d56b6107,50805,NCBIGene:718,C3,13040,MONDO:0013040,atypical hemolytic-uremic syndrome with MCP/CD46 anomaly,5,0.3066867772750126,16,0.35459509005379275,0.5333333333333333
241,0.262812,c20dfdd4c724fb0b98ff2121fe249895,55233,NCBIGene:93426,SYCE1,7161,MONDO:0007161,spermatogenic failure 2,4,0.4412393162393162,8,0.5014270630234158,0.4
242,0.259363,90200b69822f5eff4f2bb2bb51c8d401,52790,NCBIGene:7056,THBD,13042,MONDO:0013042,atypical hemolytic-uremic syndrome with B factor anomaly,4,0.22976370035193563,12,0.2747567256340983,0.6666666666666666
243,0.259357,ab344926716ace6d981b926ebe251572,54610,NCBIGene:57156,TMEM63C,58665,ORPHA:100991,Autosomal dominant spastic paraplegia type 10,5,0.07110991051780526,5,0.07110991051780526,0.12195121951219512
244,0.257316,8598f6585ec031793ef51375a30b34df,51898,NCBIGene:4191,MDH2,58598,ORPHA:276621,Sporadic pheochromocytoma/secreting paraganglioma,6,1.0666666666666667,36,2.490582694046161,0.46153846153846156
245,0.256411,3acc7b04579cc65dac3a94abbad38ac1,51880,NCBIGene:4144,MAT2A,56553,ORPHA:229,Familial aortic dissection,4,1.0595238095238095,19,1.4920096670222043,0.4523809523809524
246,0.256411,e88df7b7b4b18bb0c639bbf7df676ebd,53872,NCBIGene:23493,HEY2,56553,ORPHA:229,Familial aortic dissection,4,1.0595238095238095,19,1.4920096670222043,0.4523809523809524
247,0.255488,fc53c502dd34bd68b04265c795d9a18e,54989,NCBIGene:81790,RNF170,27637,MONDO:0980971,"charcot-marie-tooth disease, axonal, type 2MM",4,0.18219042589751971,11,0.23221723012740306,0.16666666666666666
248,0.250653,6b2773a5f36e6486869dfb1b0a169947,52903,NCBIGene:7421,VDR,9431,MONDO:0009431,hereditary hypophosphatemic rickets with hypercalciuria,5,0.7289682539682539,29,1.3495909180363317,0.3411764705882353
249,0.250104,b1f645224aa8cdb3d1f209857a02b916,55511,NCBIGene:199221,DZIP1L,57011,ORPHA:171,Primary sclerosing cholangitis,4,0.3659090909090909,13,0.46055882988274355,0.12871287128712872
250,0.247158,41efadff34f5b429932e30e4719f0270,51734,NCBIGene:3741,KCNA5,11857,MONDO:0011857,"atrial fibrillation, familial, 3",4,0.26121212121212123,8,0.28522764805120726,0.32
