rank,prediction_score,novelty_adjusted_score,novelty_bucket,strict_novelty_pass,pair_id,geneConceptId,gene_curie,gene_label,diseaseConceptId,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,exact_match_count,equivalent_match_count,ancestor_match_count,descendant_match_count,shared_family_match_count,existing_match_examples,shared_family_examples
172,0.401607,0.100402,same_family_shared_ancestor,false,6fac312056d4935de42562e2211b1677,51242,NCBIGene:2057,EPOR,9892,MONDO:0009892,Chuvash polycythemia,5,0.9170995670995671,8,0.9441370645880139,0.2,0,0,0,0,2,,primary familial polycythemia due to EPO receptor mutation via familial polycythemia
174,0.396599,0.09915,same_family_shared_ancestor,false,ad139177ef42f71367e8b3fa4e241f45,51978,NCBIGene:4552,MTRR,10183,MONDO:0010183,methylmalonic aciduria and homocystinuria type cblF,4,0.4375,17,0.6187274795777241,0.1619047619047619,0,0,0,0,2,,methylcobalamin deficiency type cblE via homocystinuria
138,0.494296,0.098859,same_family_ancestor_link,false,38e9b406c41c358a8597a98d40e012c7,50805,NCBIGene:718,C3,13044,MONDO:0013044,atypical hemolytic-uremic syndrome with thrombomodulin anomaly,5,0.3066867772750126,13,0.3514053035179219,0.43333333333333335,0,0,3,0,2,hemolytic-uremic syndrome (depth 4) | atypical hemolytic-uremic syndrome (depth 2),atypical hemolytic-uremic syndrome with C3 anomaly via atypical hemolytic-uremic syndrome
139,0.48995,0.09799,same_family_ancestor_link,false,c1ecedcef39025cef66e952da7716563,52105,NCBIGene:4869,NPM1,12883,MONDO:0012883,acute promyelocytic leukemia,4,0.3253968253968254,37,0.8672354667090978,0.3592233009708738,0,0,4,0,0,acute myeloid leukemia (depth 1),
187,0.367119,0.09178,same_family_shared_ancestor,false,7d60789699cf6f65cd6fead5282d5198,55399,NCBIGene:144535,CFAP54,27125,MONDO:0958206,spermatogenic failure 89,5,0.39915128730918203,12,0.5390024488858026,0.5,0,0,0,0,2,,spermatogenic failure 98 via spermatogenic failure
188,0.366762,0.09169,same_family_shared_ancestor,false,4957463d101523b72245fd9594588abe,55399,NCBIGene:144535,CFAP54,27473,MONDO:0978302,spermatogenic failure 100,5,0.39915128730918203,12,0.5390024488858026,0.5,0,0,0,0,2,,spermatogenic failure 98 via spermatogenic failure
146,0.451712,0.090342,same_family_ancestor_link,false,c19f71c547a778f97af73f6ecdc9c478,53050,NCBIGene:8402,SLC25A11,7273,MONDO:0007273,pheochromocytoma/paraganglioma syndrome 4,4,0.7,11,1.2445566058213602,0.2,0,0,2,0,2,paraganglioma (depth 1),pheochromocytoma/paraganglioma syndrome 6 via paraganglioma
193,0.358615,0.089654,same_family_shared_ancestor,false,284707caf2ec4440de1d95eeb4e51135,53795,NCBIGene:23184,MESD,12581,MONDO:0012581,osteogenesis imperfecta type 8,4,0.11852240896358543,6,0.11915732793467229,0.1111111111111111,0,0,0,0,2,,"osteogenesis imperfecta, type 20 via osteogenesis imperfecta"
194,0.349968,0.087492,same_family_shared_ancestor,false,d8d8f772f3c9e12c9a909fb86666cb4e,51318,NCBIGene:2255,FGF10,25244,MONDO:0100302,LADD syndrome 1,4,1.125,20,1.6674229494505428,0.17094017094017094,0,0,0,0,2,,lacrimoauriculodentodigital syndrome 3 via LADD syndrome
196,0.345571,0.086393,same_family_shared_ancestor,false,e1f8a5968e827693af545f3e1aba4b1c,50659,NCBIGene:284,ANGPT1,22548,MONDO:0025713,"angioedema, hereditary, 7",6,1.047893546658301,6,1.047893546658301,0.8571428571428571,0,0,0,0,2,,"angioedema, hereditary, 5 via angioedema"
157,0.42898,0.085796,same_family_descendant_link,false,4fd4224a56bd80e7455b2e109030d578,50696,NCBIGene:403,ARL3,19200,MONDO:0019200,retinitis pigmentosa,5,2.353968253968254,35,2.891210747537147,0.3211009174311927,0,0,0,2,0,retinitis pigmentosa 83 (depth 1),
159,0.425696,0.085139,same_family_ancestor_link,false,8d24e55092e2f30a756c9a85e7e0bd2a,50964,NCBIGene:1203,CLN5,8768,MONDO:0008768,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)",4,0.6444444444444445,7,0.6486267709600486,0.17073170731707318,0,0,1,0,2,neuronal ceroid lipofuscinosis (depth 1),neuronal ceroid lipofuscinosis 5 via neuronal ceroid lipofuscinosis
160,0.422737,0.084547,same_family_ancestor_link,false,6c67e934b5b1219c08d3b0aceca36814,50963,NCBIGene:1201,CLN3,8769,MONDO:0008769,neuronal ceroid lipofuscinosis 2,4,0.7294117647058823,10,0.7583110036039098,0.2702702702702703,0,0,1,0,3,neuronal ceroid lipofuscinosis (depth 1),neuronal ceroid lipofuscinosis 3 via neuronal ceroid lipofuscinosis | juvenile neuronal ceroid lipofuscinosis via neuronal ceroid lipofuscinosis
162,0.415302,0.08306,same_family_ancestor_link,false,f5dfb3817b524789cc6a7f311524bd04,51077,NCBIGene:1535,CYBA,9309,MONDO:0009309,"granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 1",7,1.4333333333333333,25,2.18616594804168,0.5208333333333334,0,0,1,0,0,chronic granulomatous disease (depth 1),
166,0.408361,0.081672,same_family_ancestor_link,false,1b065adadd10d1adc03dcbc02ce4da6f,50964,NCBIGene:1203,CLN5,8083,MONDO:0008083,"ceroid lipofuscinosis, neuronal, 4 (Kufs type)",4,0.6444444444444445,7,0.6488090423629398,0.18421052631578946,0,0,1,0,2,neuronal ceroid lipofuscinosis (depth 2),neuronal ceroid lipofuscinosis 5 via neuronal ceroid lipofuscinosis
210,0.311809,0.077952,same_family_shared_ancestor,false,200957100ad16e0173599b2e4f80f332,55399,NCBIGene:144535,CFAP54,27244,MONDO:0971000,spermatogenic failure 93,4,0.23248462064251538,11,0.37233578221913594,0.4583333333333333,0,0,0,0,2,,spermatogenic failure 98 via spermatogenic failure
211,0.311809,0.077952,same_family_shared_ancestor,false,cac229737dcff73a50489a018e1c6781,55399,NCBIGene:144535,CFAP54,26889,MONDO:0957301,spermatogenic failure 84,4,0.23248462064251538,11,0.37233578221913594,0.4583333333333333,0,0,0,0,2,,spermatogenic failure 98 via spermatogenic failure
212,0.310228,0.077557,same_family_shared_ancestor,false,046dd22f8f6339d75218aa078f68ba1e,54055,NCBIGene:27304,MOCS3,9643,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,4,1.0666666666666667,9,1.0706070325517711,0.11538461538461539,0,0,0,0,2,,sulfite oxidase deficiency due to molybdenum cofactor deficiency type B2 via sulfite oxidase deficiency due to molybdenum cofactor deficiency
215,0.305869,0.076467,same_family_shared_ancestor,false,e4cb059efcb0a58b1a07a8eb6b9fb54b,55397,NCBIGene:144245,ALG10B,13062,MONDO:0013062,long QT syndrome 12,4,0.13098421739084704,6,0.1396620777746382,0.5,0,0,0,0,2,,long QT syndrome 2 via long QT syndrome
185,0.374013,0.074803,same_family_ancestor_link,false,a91c26ed8d02aeb91b16cb6a6fff7059,51143,NCBIGene:1743,DLST,7273,MONDO:0007273,pheochromocytoma/paraganglioma syndrome 4,4,0.7,13,1.254443036299619,0.24074074074074073,0,0,2,0,2,paraganglioma (depth 1),pheochromocytoma/paraganglioma syndrome 7 via paraganglioma
186,0.36899,0.073798,same_family_ancestor_link,false,c29e204cb37fb6ff819878be2c4b9952,51143,NCBIGene:1743,DLST,8192,MONDO:0008192,pheochromocytoma/paraganglioma syndrome 1,4,0.7,11,1.0845628714855204,0.18032786885245902,0,0,2,0,2,paraganglioma (depth 1),pheochromocytoma/paraganglioma syndrome 7 via paraganglioma
220,0.294748,0.073687,same_family_shared_ancestor,false,135fb6d0f773188d286ac38923698bd4,52396,NCBIGene:5826,ABCD4,9354,MONDO:0009354,methylcobalamin deficiency type cblE,5,0.5486111111111112,14,0.6343809272923403,0.2857142857142857,0,0,0,0,3,,"methylmalonic acidemia with homocystinuria, type cblJ via homocystinuria | methylmalonic aciduria and homocystinuria via homocystinuria"
225,0.286034,0.071509,same_family_shared_ancestor,false,57de5d4557253f8910ca21155218ecd5,55530,NCBIGene:201625,DNAH12,27125,MONDO:0958206,spermatogenic failure 89,8,0.4637444976440957,12,0.48864446924614974,1,0,0,0,0,2,,spermatogenic failure 100 via spermatogenic failure
227,0.281064,0.070266,same_family_shared_ancestor,false,5b01b561cbb785f8d48cb533b01fc483,53989,NCBIGene:26249,KLHL3,13777,MONDO:0013777,pseudohypoaldosteronism type 2B,6,0.48430785829947287,6,0.48430785829947287,0.75,0,0,0,0,3,,pseudohypoaldosteronism type 2A via pseudohypoaldosteronism type 2 | pseudohypoaldosteronism type 2D via pseudohypoaldosteronism type 2
197,0.340196,0.068039,same_family_ancestor_link,false,a26d9cf11d31a17f962ce8d25b4b311a,53050,NCBIGene:8402,SLC25A11,8192,MONDO:0008192,pheochromocytoma/paraganglioma syndrome 1,5,0.9,12,1.2845628714855206,0.2033898305084746,0,0,2,0,2,paraganglioma (depth 1),pheochromocytoma/paraganglioma syndrome 6 via paraganglioma
241,0.262812,0.065703,same_family_shared_ancestor,false,c20dfdd4c724fb0b98ff2121fe249895,55233,NCBIGene:93426,SYCE1,7161,MONDO:0007161,spermatogenic failure 2,4,0.4412393162393162,8,0.5014270630234158,0.4,0,0,0,0,2,,spermatogenic failure 15 via spermatogenic failure
209,0.312437,0.062487,same_family_ancestor_link,false,9b2abcf5d8f55ab719bc6f1ecfe66ccf,52151,NCBIGene:5052,PRDX1,13925,MONDO:0013925,"methylmalonic acidemia with homocystinuria, type cblJ",4,0.5456349206349206,17,0.7874392585166544,0.19767441860465115,0,0,2,0,2,methylmalonic aciduria and homocystinuria (depth 1) | disorder of organic acid metabolism (depth 4),methylmalonic aciduria and homocystinuria type cblC via methylmalonic aciduria and homocystinuria
226,0.282529,0.056506,same_family_ancestor_link,false,3f59bc3db503b75774630872370731b9,54386,NCBIGene:54982,CLN6,9745,MONDO:0009745,neuronal ceroid lipofuscinosis 5,4,1.0888888888888888,12,1.369268156456118,0.26666666666666666,0,0,1,0,5,neuronal ceroid lipofuscinosis (depth 1),"ceroid lipofuscinosis, neuronal, 6B (Kufs type) via neuronal ceroid lipofuscinosis | ceroid lipofuscinosis, neuronal, 6A via neuronal ceroid lipofuscinosis | adult neuronal ceroid lipofuscinosis via neuronal ceroid lipofuscinosis"
229,0.280669,0.056134,same_family_ancestor_link,false,3bf73f89967211e6d30be8b4fc8a1c79,54052,NCBIGene:27249,MMADHC,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.6845238095238095,25,1.5545576137199877,0.19083969465648856,0,0,2,0,4,methylmalonic aciduria and homocystinuria (depth 1) | disorder of organic acid metabolism (depth 4),methylmalonic aciduria and homocystinuria type cblD via methylmalonic aciduria and homocystinuria | homocystinuria-megaloblastic anemia cblD type via homocystinuria
237,0.264503,0.052901,same_family_ancestor_link,false,4968fb030af8b570ece14e6fbc9389e5,51598,NCBIGene:3208,HPCA,7493,MONDO:0007493,torsion dystonia 4,4,0.1890567972657525,6,0.20036064615290813,0.2222222222222222,0,0,1,0,0,dystonic disorder (depth 4),
240,0.263241,0.052648,same_family_ancestor_link,false,3f47f66725b55dbf240e76a2d56b6107,50805,NCBIGene:718,C3,13040,MONDO:0013040,atypical hemolytic-uremic syndrome with MCP/CD46 anomaly,5,0.3066867772750126,16,0.35459509005379275,0.5333333333333333,0,0,3,0,2,hemolytic-uremic syndrome (depth 4) | atypical hemolytic-uremic syndrome (depth 2),atypical hemolytic-uremic syndrome with C3 anomaly via atypical hemolytic-uremic syndrome
242,0.259363,0.051873,same_family_ancestor_link,false,90200b69822f5eff4f2bb2bb51c8d401,52790,NCBIGene:7056,THBD,13042,MONDO:0013042,atypical hemolytic-uremic syndrome with B factor anomaly,4,0.22976370035193563,12,0.2747567256340983,0.6666666666666666,0,0,3,0,2,hemolytic-uremic syndrome (depth 4) | atypical hemolytic-uremic syndrome (depth 2),atypical hemolytic-uremic syndrome with thrombomodulin anomaly via atypical hemolytic-uremic syndrome
250,0.247158,0.049432,same_family_ancestor_link,false,41efadff34f5b429932e30e4719f0270,51734,NCBIGene:3741,KCNA5,11857,MONDO:0011857,"atrial fibrillation, familial, 3",4,0.26121212121212123,8,0.28522764805120726,0.32,0,0,2,0,2,atrial fibrillation (depth 2),"atrial fibrillation, familial, 7 via atrial fibrillation"
